,start,end
incipient,1999-09-01 14:00:00,1999-09-01 17:00:00
intensification,1999-09-01 18:00:00,1999-09-02 03:00:00
mature,1999-09-02 04:00:00,1999-09-02 06:00:00
decay,1999-09-02 07:00:00,1999-09-02 15:00:00
residual,1999-09-02 16:00:00,1999-09-03 02:00:00
