,start,end
incipient,2011-12-26 13:00:00,2011-12-26 15:00:00
intensification,2011-12-26 16:00:00,2011-12-27 02:00:00
mature,2011-12-27 03:00:00,2011-12-27 05:00:00
decay,2011-12-27 06:00:00,2011-12-27 15:00:00
intensification 2,2011-12-27 16:00:00,2011-12-27 21:00:00
mature 2,2011-12-27 22:00:00,2011-12-28 00:00:00
decay 2,2011-12-28 01:00:00,2011-12-28 08:00:00
