,start,end
intensification,2016-02-20 07:00:00,2016-02-20 13:00:00
decay,2016-02-20 14:00:00,2016-02-20 20:00:00
intensification 2,2016-02-20 21:00:00,2016-02-21 02:00:00
decay 2,2016-02-21 03:00:00,2016-02-21 08:00:00
