,Ck,Ca,Ke,Ge
intensification,-15.75894953677817,3.7502448502492287,615769.6068732489,2.0407231835493063
mature,-26.394651674685882,5.6353240725125735,1124043.8352550818,2.439601376646844
decay,-17.191429463334998,1.1619922785955399,492823.6312549445,-1.0232783381501678
residual,0.2301822406866041,0.4380982832949103,85436.76953917637,-0.5201109397856128
