,Ck,Ca,Ke,Ge
intensification,8.710493930823032,2.342209261032255,852939.8181667549,12.557897157767828
mature,24.37273592400184,1.1883056132127388,1711308.1968965656,10.634061188669465
decay,13.51548891171834,1.4250458099530758,1364236.7685003248,6.384471941765709
intensification 2,1.6098485011747332,0.03628320186903766,21868.5966399468,-0.9395991225189926
mature 2,-4.673788851508343,0.25531955101089066,12650.216892150696,-2.178553258554878
decay 2,4.457666843050244,-0.4401055645938885,195782.11581028148,3.285100371117697
