,Ck,Ca,Ke,Ge
intensification,-1.7085984565600758,1.1476202358071235,183117.24658653818,0.8944763943617793
mature,-9.70391838001228,4.748395610760584,550548.1251883103,7.793643061664456
decay,-2.9499131836984445,0.9081102696116878,549556.0888371285,0.8879142397351898
