,Ck,Ca,Ke,Ge
incipient,-1.451520106283934,0.6670072091935976,122038.82483170305,-0.052246318388914026
intensification,-5.115744072922371,0.5723561942549791,151128.65461899983,1.4651225433808213
mature,-11.699583176771325,1.6252452232474432,358952.2461884221,-0.6918977522904212
decay,-6.377414106750742,0.46937664482623864,300382.5329293704,1.3271206643260296
