,Ck,Ca,Ke,Ge
incipient,-1.0083335392016,0.6254181872080389,365261.27603100624,1.0959510069363358
intensification,-2.7529640514027247,0.6693526160823097,300236.4628095013,1.6156184734782968
mature,-7.398571583813897,1.151907596487659,377208.8893021632,-1.1961830494103074
decay,1.751411931835824,0.10041735245540212,188118.1749500126,-0.10243143302626084
residual,-2.5513914468516674,0.1953621602683303,129735.19601779053,-0.2565038275909728
