initial_time0_hours,1000.0,925.0,850.0,700.0,600.0,500.0,400.0,300.0,250.0,200.0,150.0,100.0,70.0,50.0,30.0,20.0,10.0
2016-09-12 18:00:00,0.00011563704998624347,9.808049546335178e-05,8.39579324777319e-05,0.00011212981885999627,0.0002532152067701115,0.00041448453743656553,0.00042621504506212056,0.00021014521428982166,0.00012909606595786936,-0.0001514765754244006,-0.0002254295818499942,2.6112368436723976e-06,3.357730122445646e-05,6.527501404125968e-07,3.426114803665127e-05,9.553421488767165e-05,2.504973424719144e-05
2016-09-13,3.959886091203398e-05,1.7422637338767198e-05,-4.8180505175976723e-05,-0.0001726097762047224,-0.0001460540458121206,-0.0001284827735578839,-0.00014172626824207333,-5.9154500685892606e-06,8.80516748916046e-05,9.044100441421675e-06,-0.00012110209139117658,-0.0002181916340167168,-4.5551511268215554e-05,2.2222354022927078e-05,-3.841205792706415e-05,-0.0001271844568387056,-2.6700205984544138e-05
2016-09-13 06:00:00,4.0442699205655665e-05,6.669204794181744e-05,4.28433021213653e-05,-1.1428228034338246e-05,-6.987394327127437e-07,1.3106365730752139e-05,4.985705469018993e-05,4.2103652169038574e-05,-1.3510277636423694e-05,-8.589539093390338e-05,-0.00010491697887486656,-4.158413999291201e-05,-7.463778374586681e-06,8.446065278680175e-06,2.1772064350742323e-05,3.785859878616614e-05,2.174972429228004e-05
2016-09-13 12:00:00,1.7674592590393833e-05,1.9533724616751057e-05,3.751391676476806e-05,7.673762625599987e-05,6.932582941161918e-05,9.98140999359021e-05,0.00017337688208620108,0.00016900676901076243,5.929342153066805e-05,-2.3086555877113866e-05,1.683861082210476e-05,1.4733598561537298e-05,3.2272480436953776e-05,1.8982833748106476e-05,-3.202992271017151e-05,-4.268232726347005e-05,4.1097114174000105e-06
2016-09-13 18:00:00,1.2639647845194525e-05,-3.867726458086741e-05,-7.054068957742547e-05,-0.00014376477268939841,-0.00018242442364673977,-0.0001234734315904267,-9.269967272535864e-05,6.94166741842604e-05,0.0001707522049505024,0.00014854266399401452,0.00015343106743227327,8.422295089144892e-05,1.5978779693120372e-05,-1.061141164728708e-05,8.856316871417319e-06,2.5481253223355647e-05,-6.32304723390997e-07
2016-09-14,9.06406658105685e-06,2.3370671441266364e-07,-1.2017275887896228e-05,-2.7517215982121644e-05,-2.0043808969761487e-05,-5.041754262026529e-05,-5.832015456306411e-05,0.00013890937961808395,0.0002220224875308495,7.956908462462305e-05,1.4892237560039881e-05,3.3277109265809955e-05,-1.8757992424827604e-06,2.1133607558202587e-06,3.475163672445201e-08,-2.474688392069432e-05,-1.647248804513817e-05
2016-09-14 06:00:00,2.2380060798394994e-05,1.3178769703664791e-05,2.990020232854189e-06,4.371531851552116e-05,7.242333826882138e-05,5.6666066507647265e-05,3.9673404921981644e-05,7.194834795383341e-05,0.00014544012032928927,7.400538181287584e-05,-2.3635463422123802e-05,-2.3908033638608574e-05,-4.3744972194911324e-08,5.896614862495831e-06,-1.4495925311639328e-05,-2.0047660280006722e-05,-3.679554679787598e-05
2016-09-14 12:00:00,1.363871156250214e-06,-1.1943987917626563e-05,-1.8596429606702805e-05,-5.454634270391137e-06,-1.7047207753440886e-05,-1.7098110454223104e-05,-1.3651692149112537e-05,4.973558575873038e-06,2.0944228686289345e-05,3.7558327739181514e-06,-6.052310124844061e-05,-4.6791475477270905e-05,-8.205564070796128e-06,-1.5688785517151186e-05,-3.6507213836450933e-06,-2.3086246109622897e-05,-6.56065958939992e-05
2016-09-14 18:00:00,5.009735745510895e-06,-1.2733415232455592e-06,-8.502603816757036e-06,1.0106400943218269e-05,1.030596580512209e-05,-1.4491416457689278e-05,-1.505877889767952e-05,6.466052703069983e-06,2.452359645684272e-05,-3.1070047338086724e-05,-3.222376881065133e-05,-8.703321412903059e-06,-1.2919235111588925e-06,-2.6837570313308332e-05,-3.0005622477715974e-05,-2.9471506718725176e-05,-3.347575134523314e-05
2016-09-15,1.755135296474935e-05,3.210837199486014e-06,-6.968392062753474e-06,5.642230413140877e-06,2.4644747359347412e-05,3.131055153368198e-05,2.0741646702382353e-05,-1.2427737521052327e-05,-1.3727050501740757e-05,2.449807589272224e-06,1.0641505565128134e-05,-2.208849406560162e-05,-1.8547485456269053e-05,-6.37453929752908e-06,-9.729481245601887e-06,-2.7612448342413213e-05,-7.252857167627509e-05
2016-09-15 06:00:00,2.8845352405918807e-05,1.0509087362566732e-05,-3.632351334499539e-06,-6.220073885949781e-06,8.086273952134302e-06,8.660214136674269e-06,6.863173394098993e-06,-3.4598839730736026e-05,-8.302677724356468e-05,-7.839946395759831e-05,-2.147378436241652e-05,-1.565893510337413e-05,-1.5016469646142232e-05,-2.2593520096248667e-05,-0.00011803539947101365,-0.0001146587650578234,-0.00013843527946926304
2016-09-15 12:00:00,9.044604615879568e-06,-8.449961471775292e-06,-1.4575231930736935e-05,-1.0993045021696533e-05,-6.855382123456788e-06,-2.1734988007467126e-05,-6.316922383795687e-05,-9.536091127387066e-05,-7.02855120247484e-05,-1.6204766821470734e-05,7.024099316644316e-06,2.1964585191476035e-05,2.8924427607150246e-05,1.4596952887143857e-05,-8.442921607252712e-06,-1.8139759228101253e-05,-0.00011269319153032006
2016-09-15 18:00:00,9.855950288667295e-06,7.2886243852416685e-06,2.770165089803939e-07,6.362413520869517e-07,-1.3259642953353765e-05,-1.7507731455066638e-05,-2.44481932193396e-05,-3.0110061998214066e-05,-3.654106699565878e-05,-2.9647120603484613e-05,-1.3088299102933762e-05,1.2636828954914449e-05,4.98232559864618e-06,7.228527969534188e-06,-3.4385433645352635e-05,-0.00011542221021731172,-7.158281237961319e-05
2016-09-16,1.7868248357162458e-05,6.730128822064873e-06,1.873107692494209e-07,-4.6157602231117153e-07,-1.761928769298956e-05,-1.7008501672636532e-05,-1.7919742964843828e-05,-2.6684337690334948e-05,-1.2971596029116336e-05,8.11576042397738e-06,2.8981442334838668e-05,3.567643470773908e-05,7.968546934528794e-06,3.9311401940626434e-06,-5.840653135960054e-05,-0.00017001411507824252,-0.00030042529604419735
2016-09-16 06:00:00,2.3098420285521004e-05,2.412996918184755e-05,2.2878813398166062e-05,2.00167806727777e-05,2.7400712620860537e-05,7.801433213583821e-06,-1.1819266694727208e-05,-3.057721739269384e-05,5.775307232993423e-06,2.3767652556783472e-05,3.808684480233757e-05,1.8399490081372332e-05,3.7292302578353725e-05,0.00010795660297444465,9.446305089678087e-05,6.922746393961981e-05,-0.00013617110481383123
2016-09-16 12:00:00,2.7053203972610768e-05,3.241346820944534e-05,3.356933077487143e-05,3.616009036682729e-05,4.4906370356787915e-05,3.1756696856176013e-05,3.593663958776926e-05,2.1133466507507302e-05,4.490647209987276e-05,5.944503305360389e-05,8.682359915716214e-05,6.969471246313245e-05,6.27630773779059e-05,4.1488206436130526e-05,-4.068882423078979e-05,-0.0001274659517696988,-0.0002847700333564859
2016-09-16 18:00:00,-6.144113341180141e-06,-4.028366209496515e-06,1.4447234211649612e-05,4.357830831176875e-05,5.861729577795509e-05,4.1659261969259425e-05,3.8892662796628846e-05,4.6232974959971216e-05,7.307379584523025e-05,6.489076056320292e-05,5.8669848562719023e-05,6.390801422360504e-05,6.197347803556778e-05,6.284374046778341e-05,0.00015110559145041394,0.0002479578593566317,8.46417970316426e-05
2016-09-17,-5.51102411668081e-06,-5.059972201130074e-06,6.440902764934266e-06,1.89749599493083e-05,4.1975665102091204e-05,5.0522530538041384e-05,5.834441866672898e-05,7.454880594002608e-05,0.00010486296844327947,0.00013627329855485053,0.00018920243127705568,0.00014762147315265393,0.0001269622099520695,3.922525890882391e-05,-0.00013093367345557225,-0.00014459699292088135,8.217155215545346e-05
2016-09-17 06:00:00,-9.831978626861762e-06,-4.3542389869959984e-06,1.3784318172521025e-05,4.667228781677106e-05,5.743271419884927e-05,5.6607447838196155e-05,4.504587941666602e-05,0.00010461498083065773,0.00015098129668664298,0.00012750195181757132,0.00014431564714444513,0.00017190732347732197,0.00022802390467215657,0.0002663953898172186,0.0002106736193311456,3.9559147176495395e-05,-0.00020304672758302177
2016-09-17 12:00:00,-1.6726534474844381e-06,-1.0392290940451492e-05,-4.4670062885018786e-06,1.2163160171580604e-05,3.0139358314275824e-05,4.904847318736228e-05,7.358643536757296e-05,0.00016210548183342435,0.00023507331170922503,0.00029202554310078115,0.00031450460656254163,0.0001735814215588747,8.517322454520341e-05,1.419464063522685e-05,-4.994314752795757e-05,-3.0081605594284882e-05,1.172590356187657e-05
