,start,end
decay,1990-09-13 22:00:00,1990-09-14 04:00:00
intensification,1990-09-14 05:00:00,1990-09-14 21:00:00
mature,1990-09-14 22:00:00,1990-09-15 04:00:00
decay 2,1990-09-15 05:00:00,1990-09-16 09:00:00
