,start,end
incipient,2004-05-15 09:00:00,2004-05-15 13:00:00
decay,2004-05-15 14:00:00,2004-05-16 20:00:00
intensification,2004-05-16 21:00:00,2004-05-19 03:00:00
mature,2004-05-19 04:00:00,2004-05-19 16:00:00
decay 2,2004-05-19 17:00:00,2004-05-20 20:00:00
