,start,end
incipient,1997-09-03 08:00:00,1997-09-03 10:00:00
intensification,1997-09-03 11:00:00,1997-09-03 17:00:00
mature,1997-09-03 18:00:00,1997-09-03 20:00:00
decay,1997-09-03 21:00:00,1997-09-04 03:00:00
residual,1997-09-04 04:00:00,1997-09-04 07:00:00
