,start,end
incipient,1983-11-08 18:00:00,1983-11-08 23:00:00
intensification,1983-11-09 00:00:00,1983-11-09 18:00:00
mature,1983-11-09 19:00:00,1983-11-10 02:00:00
decay,1983-11-10 03:00:00,1983-11-11 12:00:00
