,start,end
incipient,2011-03-01 10:00:00,2011-03-02 11:00:00
intensification,2011-03-02 12:00:00,2011-03-05 03:00:00
mature,2011-03-05 04:00:00,2011-03-05 23:00:00
decay,2011-03-06 00:00:00,2011-03-08 05:00:00
intensification 2,2011-03-08 06:00:00,2011-03-09 22:00:00
mature 2,2011-03-09 23:00:00,2011-03-10 08:00:00
decay 2,2011-03-10 09:00:00,2011-03-11 09:00:00
