,start,end
incipient,2003-11-01 03:00:00,2003-11-01 05:00:00
intensification,2003-11-01 06:00:00,2003-11-01 13:00:00
mature,2003-11-01 14:00:00,2003-11-01 15:00:00
decay,2003-11-01 16:00:00,2003-11-01 22:00:00
residual,2003-11-01 23:00:00,2003-11-02 09:00:00
