,start,end
incipient,1988-01-09 16:00:00,1988-01-09 21:00:00
intensification,1988-01-09 22:00:00,1988-01-11 04:00:00
mature,1988-01-11 05:00:00,1988-01-11 17:00:00
decay,1988-01-11 18:00:00,1988-01-13 19:00:00
