,start,end
incipient,1987-05-23 22:00:00,1987-05-24 12:00:00
decay,1987-05-24 13:00:00,1987-05-25 00:00:00
intensification,1987-05-25 01:00:00,1987-05-27 08:00:00
mature,1987-05-27 09:00:00,1987-05-27 23:00:00
decay 2,1987-05-28 00:00:00,1987-05-29 21:00:00
