,start,end
incipient,2008-12-09 20:00:00,2008-12-09 22:00:00
intensification,2008-12-09 23:00:00,2008-12-10 11:00:00
mature,2008-12-10 12:00:00,2008-12-10 15:00:00
decay,2008-12-10 16:00:00,2008-12-11 02:00:00
intensification 2,2008-12-11 03:00:00,2008-12-11 11:00:00
mature 2,2008-12-11 12:00:00,2008-12-11 14:00:00
decay 2,2008-12-11 15:00:00,2008-12-12 02:00:00
