,start,end
incipient,1993-09-24 12:00:00,1993-09-25 01:00:00
intensification,1993-09-25 02:00:00,1993-09-27 08:00:00
mature,1993-09-27 09:00:00,1993-09-28 04:00:00
decay,1993-09-28 05:00:00,1993-10-01 09:00:00
intensification 2,1993-10-01 10:00:00,1993-10-04 09:00:00
mature 2,1993-10-04 10:00:00,1993-10-05 05:00:00
decay 2,1993-10-05 06:00:00,1993-10-07 21:00:00
