,start,end
incipient,1993-03-08 10:00:00,1993-03-08 21:00:00
intensification,1993-03-08 22:00:00,1993-03-10 03:00:00
mature,1993-03-10 04:00:00,1993-03-10 13:00:00
decay,1993-03-10 14:00:00,1993-03-12 00:00:00
