,start,end
incipient,1981-12-13 04:00:00,1981-12-13 08:00:00
intensification,1981-12-13 09:00:00,1981-12-13 19:00:00
mature,1981-12-13 20:00:00,1981-12-13 23:00:00
decay,1981-12-14 00:00:00,1981-12-14 09:00:00
