,start,end
incipient,1998-09-29 20:00:00,1998-09-30 06:00:00
intensification,1998-09-30 07:00:00,1998-10-01 10:00:00
mature,1998-10-01 11:00:00,1998-10-01 21:00:00
decay,1998-10-01 22:00:00,1998-10-03 09:00:00
