,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RGe,RKz,RKe
intensification,943553.4832710605,326011.3170760635,3800959.5754959905,967772.3552003393,4.31741513011966,4.542448079598409,-21.770643890063752,13.02478082998313,7.706092704152053,-3.157637129650967,-55.471750991133966,8.2268616411785,63.62141232266992,-9.356759863455132,2.300942196226682,8.146404752076672,-2.4755416451189305,0.4875096265341725,-3.9437271428499883,5.597029977670861,-1.3217711395529177,12.127479506569859,-68.98125260822806,37.42525638355451
mature,355035.67329855217,230363.4048141879,2852847.1708998834,1548805.5056032003,-1.5770213799704849,3.0989236748108975,-37.53989567807388,4.429809905354922,4.378624408562197,-6.162486848035317,-38.54369507530374,-24.337371315269415,168.96894411419984,109.0034650251953,-1.1404419416633615,-1.2628320602552383,-0.9521000098714787,-3.866701974076593,-10.670259710550141,-10.772985288705508,-3.808822123593261,3.6266711045027495,-66.99035242279797,28.4053195568649
decay,368071.29468648025,102640.26980452404,2756512.287701039,444119.97413610393,-1.0215437080701844,1.159208010581505,-10.811752945444569,1.6444107837977655,0.6777483537840346,-0.4866141935971399,-43.23699908247723,-9.084807468119337,219.0741747177652,183.16765444219652,-1.419197372773004,-0.4942388815953564,0.13082121108705597,-0.24762583403941338,-1.2216463011515015,-4.436192438420978,-0.409262840185658,0.7241911327739877,-53.84864943484048,7.807548699543978
intensification 2,272815.72886499355,68400.8688119139,2397467.741441097,166387.911267777,-2.4844568586635396,0.002365656872781399,1.591393537411193,0.465671290126132,-3.9201785598661307,2.078275007858982,-4.357306286977618,5.91983440593046,73.66853850606454,94.47118359202176,-0.5369721497098556,-0.04154624114677791,-0.6469325896819916,0.4128115093329968,-0.8913725460763795,1.7062697099902042,0.7911547683933813,-1.202157865272634,-4.358997062153593,3.0878424486551945
mature 2,180348.236299252,137350.21847576642,2232048.612719003,449704.3374882603,-6.540156933424183,-0.5502164882486219,5.128985768093701,-1.443127316461084,-9.294373314044366,7.079405897543231,43.06504638860638,20.95255769673961,-94.71638657061136,4.861397347758038,-0.38049668594372754,-0.26376248096162863,-0.34251669493823506,1.0960654870920286,0.3472679053978096,4.625121354159739,1.8614831974333257,-6.8762512386636665,41.30660731787809,9.755323258025085
decay 2,213132.05085252682,179176.7276089845,2322860.9995480007,515723.65935822204,-8.787950325296077,-0.877207002466739,3.579765393040772,-2.062023261082032,-9.661532845675884,6.748611416410523,62.18938247104343,14.148637006262879,-92.52175732509133,28.15129531500839,-0.6673995251619794,0.009216889812050991,1.9561167999226163,0.6640495791255902,4.2412140542176795,-1.2121467016093335,1.952492317835686,-7.269378095900224,52.73998348457044,9.718995053749406
