,track_id,date,lon vor,lat vor,vor42,Genesis Season,Genesis Region,Distance (m),Speed (m/s),phase
0,20011095,2001-12-01 00:00:00,-120.91635,-42.45253,5.58481,DJF,SAt,,,incipient
1,20011095,2001-12-01 01:00:00,-120.19029,-42.876,5.57121,DJF,SAt,75773.45041681099,21.048180671336386,incipient
2,20011095,2001-12-01 02:00:00,-119.50421,-43.26844,5.48428,DJF,SAt,70780.06409337414,19.66112891482615,incipient
3,20011095,2001-12-01 03:00:00,-118.68916,-43.70212,5.48767,DJF,SAt,81542.97329253968,22.650825914594357,incipient
4,20011095,2001-12-01 04:00:00,-117.82614,-44.18375,5.44455,DJF,SAt,87420.48656441043,24.283468490114007,incipient
5,20011095,2001-12-01 05:00:00,-116.72072,-44.76143,5.44155,DJF,SAt,108716.06404086616,30.19890667801838,incipient
6,20011095,2001-12-01 06:00:00,-115.53755,-45.29787,5.52823,DJF,SAt,110467.49835300089,30.685416209166913,incipient
7,20011095,2001-12-01 07:00:00,-114.3618,-45.74239,5.59028,DJF,SAt,104085.80564791709,28.91272379108808,incipient
8,20011095,2001-12-01 08:00:00,-113.19704,-46.12145,5.59104,DJF,SAt,99451.88516360764,27.62552365655768,incipient
9,20011095,2001-12-01 09:00:00,-112.02782,-46.47268,5.59373,DJF,SAt,97949.06428588678,27.208073412746327,incipient
10,20011095,2001-12-01 10:00:00,-110.56053,-46.86725,5.88787,DJF,SAt,120244.70690950645,33.401307474862904,incipient
11,20011095,2001-12-01 11:00:00,-109.34782,-47.21077,5.8312,DJF,SAt,99519.47199152438,27.64429777542344,incipient
12,20011095,2001-12-01 12:00:00,-108.23218,-47.55896,5.72363,DJF,SAt,92485.80826021689,25.69050229450469,incipient
13,20011095,2001-12-01 13:00:00,-107.14479,-47.91634,5.64114,DJF,SAt,90506.31070269056,25.14064186185849,incipient
14,20011095,2001-12-01 14:00:00,-106.10852,-48.27419,5.60544,DJF,SAt,86637.32410670313,24.06592336297309,incipient
15,20011095,2001-12-01 15:00:00,-105.00549,-48.60631,5.56227,DJF,SAt,89354.54515143507,24.82070698650974,incipient
16,20011095,2001-12-01 16:00:00,-103.83041,-48.92043,5.58256,DJF,SAt,92940.93495715408,25.816926376987244,incipient
17,20011095,2001-12-01 17:00:00,-102.65042,-49.20801,5.64283,DJF,SAt,91723.22353794878,25.478673204985775,incipient
18,20011095,2001-12-01 18:00:00,-101.50674,-49.47192,5.72886,DJF,SAt,87902.96361075775,24.417489891877153,decay
19,20011095,2001-12-01 19:00:00,-100.40414,-49.70182,5.80716,DJF,SAt,83492.16952077014,23.192269311325038,decay
20,20011095,2001-12-01 20:00:00,-99.32666,-49.9389,5.86228,DJF,SAt,81670.77681210154,22.686326892250428,decay
21,20011095,2001-12-01 21:00:00,-98.27289,-50.16108,5.85371,DJF,SAt,79191.10540424705,21.997529278957515,decay
22,20011095,2001-12-01 22:00:00,-96.80841,-50.50456,6.25581,DJF,SAt,110739.32329525895,30.76092313757193,decay
23,20011095,2001-12-01 23:00:00,-95.64883,-50.6828,6.09708,DJF,SAt,84217.20702144074,23.393668617066872,decay
24,20011095,2001-12-02 00:00:00,-94.55719,-50.86406,5.88761,DJF,SAt,79363.58734862285,22.045440930173015,decay
25,20011095,2001-12-02 01:00:00,-93.46195,-51.08802,5.65255,DJF,SAt,80623.0847040975,22.395301306693753,decay
26,20011095,2001-12-02 02:00:00,-92.3591,-51.35042,5.44538,DJF,SAt,82163.44332354359,22.82317870098433,decay
27,20011095,2001-12-02 03:00:00,-91.09076,-51.64395,5.30903,DJF,SAt,93669.48609149245,26.019301692081235,decay
28,20011095,2001-12-02 04:00:00,-89.75909,-51.94471,5.24196,DJF,SAt,97495.81172953197,27.08216992486999,decay
29,20011095,2001-12-02 05:00:00,-88.44553,-52.2525,5.25365,DJF,SAt,96030.11776088564,26.675032711357122,decay
30,20011095,2001-12-02 06:00:00,-87.2529,-52.54522,5.27131,DJF,SAt,87216.06917864158,24.226685882955994,decay
31,20011095,2001-12-02 07:00:00,-86.24066,-52.83054,5.26128,DJF,SAt,75241.53493501776,20.900426370838264,decay
32,20011095,2001-12-02 08:00:00,-85.34225,-53.10028,5.27654,DJF,SAt,67229.55918866601,18.674877552407224,decay
33,20011095,2001-12-02 09:00:00,-84.61047,-53.36493,5.27305,DJF,SAt,56905.08422766994,15.806967841019429,decay
34,20011095,2001-12-02 10:00:00,-83.51932,-53.82324,5.74424,DJF,SAt,88217.06816425062,24.504741156736284,decay
35,20011095,2001-12-02 11:00:00,-82.7919,-54.1737,5.56653,DJF,SAt,61474.24580889316,17.07617939135921,decay
36,20011095,2001-12-02 12:00:00,-82.07355,-54.59378,5.34446,DJF,SAt,65921.28815981929,18.311468933283138,decay
37,20011095,2001-12-02 13:00:00,-81.41449,-55.1632,5.10047,DJF,SAt,76068.823438993,21.13022873305361,decay
38,20011095,2001-12-02 14:00:00,-80.73569,-55.82905,4.8138,DJF,SAt,85496.95426826339,23.7491539634065,decay
39,20011095,2001-12-02 15:00:00,-80.05112,-56.49983,4.58422,DJF,SAt,85788.08669385246,23.830024081625684,decay
40,20011095,2001-12-02 16:00:00,-79.31949,-57.10413,4.45813,DJF,SAt,80617.54174467448,22.393761595742912,decay
41,20011095,2001-12-02 17:00:00,-78.51233,-57.65839,4.44398,DJF,SAt,78351.01802193129,21.764171672758692,decay
42,20011095,2001-12-02 18:00:00,-77.72574,-58.19749,4.48958,DJF,SAt,75830.00343373079,21.063889842702995,decay
43,20011095,2001-12-02 19:00:00,-76.90985,-58.72289,4.59379,DJF,SAt,75266.55370112164,20.907376028089345,incipient
44,20011095,2001-12-02 20:00:00,-76.01315,-59.16832,4.76362,DJF,SAt,71404.2388958451,19.83451080440142,incipient
45,20011095,2001-12-02 21:00:00,-75.18112,-59.6091,4.92065,DJF,SAt,67981.9459594732,18.883873877631444,intensification
46,20011095,2001-12-02 22:00:00,-74.51584,-60.08138,4.89145,DJF,SAt,64332.62739462914,17.870174276285873,intensification
47,20011095,2001-12-02 23:00:00,-73.9574,-60.51684,4.84656,DJF,SAt,57368.404814342866,15.93566800398413,intensification
