,track_id,date,lon vor,lat vor,vor42,Genesis Season,Genesis Region,Distance (m),Speed (m/s),phase
0,19950366,1995-05-01 00:00:00,-104.55539,-46.33288,6.72957,MAM,SAt,,,intensification
1,19950366,1995-05-01 01:00:00,-103.53229,-46.68127,6.72676,MAM,SAt,87357.79515560748,24.266054209890967,intensification
2,19950366,1995-05-01 02:00:00,-102.58484,-47.03688,6.66317,MAM,SAt,82177.01986831463,22.82694996342073,intensification
3,19950366,1995-05-01 03:00:00,-101.89945,-47.56392,6.75705,MAM,SAt,78137.96780598379,21.70499105721772,intensification
4,19950366,1995-05-01 04:00:00,-101.18955,-47.97352,6.74176,MAM,SAt,69923.05997114463,19.42307221420684,intensification
5,19950366,1995-05-01 05:00:00,-100.62763,-48.44606,6.97696,MAM,SAt,67041.93938842087,18.62276094122802,intensification
6,19950366,1995-05-01 06:00:00,-100.06988,-48.81181,6.99117,MAM,SAt,57742.50980807742,16.039586057799283,incipient
7,19950366,1995-05-01 07:00:00,-99.49847,-49.23112,7.03712,MAM,SAt,62529.811741284444,17.36939215035679,incipient
8,19950366,1995-05-01 08:00:00,-98.83731,-49.62912,7.00536,MAM,SAt,65151.27526603983,18.097576462788844,incipient
9,19950366,1995-05-01 09:00:00,-98.24381,-50.04359,6.97595,MAM,SAt,62735.174587983376,17.426437385550937,incipient
10,19950366,1995-05-01 10:00:00,-97.22577,-50.22805,7.48085,MAM,SAt,75401.1102594613,20.944752849850364,incipient
11,19950366,1995-05-01 11:00:00,-96.5802,-50.62583,7.37491,MAM,SAt,63621.22391002641,17.67256219722956,intensification
12,19950366,1995-05-01 12:00:00,-96.02481,-50.98512,7.3474,MAM,SAt,55849.89363008332,15.513859341689813,intensification
13,19950366,1995-05-01 13:00:00,-95.43735,-51.30442,7.2727,MAM,SAt,54221.23794121913,15.06145498367198,intensification
14,19950366,1995-05-01 14:00:00,-94.8837,-51.58979,7.22672,MAM,SAt,49789.711567935985,13.830475435537773,intensification
15,19950366,1995-05-01 15:00:00,-94.25873,-51.88376,7.02879,MAM,SAt,54042.0154019973,15.01167094499925,intensification
16,19950366,1995-05-01 16:00:00,-93.67505,-52.20701,7.03945,MAM,SAt,53715.16295867026,14.920878599630628,intensification
17,19950366,1995-05-01 17:00:00,-93.08304,-52.57075,6.95358,MAM,SAt,57007.76944768764,15.835491513246568,intensification
18,19950366,1995-05-01 18:00:00,-92.4227,-52.96064,6.9609,MAM,SAt,62075.758536481735,17.243266260133815,intensification
19,19950366,1995-05-01 19:00:00,-91.80731,-53.32963,6.95214,MAM,SAt,58033.625505488264,16.120451529302297,intensification
20,19950366,1995-05-01 20:00:00,-91.13525,-53.64851,6.94437,MAM,SAt,56869.338244619095,15.797038401283082,intensification
21,19950366,1995-05-01 21:00:00,-90.4772,-53.92114,6.80848,MAM,SAt,52800.78371576478,14.666884365490217,intensification
22,19950366,1995-05-01 22:00:00,-89.46262,-54.02276,6.9949,MAM,SAt,67311.03717463369,18.697510326287137,intensification
23,19950366,1995-05-01 23:00:00,-88.81711,-54.28916,6.76521,MAM,SAt,51420.84066276796,14.283566850768878,intensification
24,19950366,1995-05-02 00:00:00,-88.302,-54.57587,6.47426,MAM,SAt,46112.16805152829,12.80893556986897,intensification
25,19950366,1995-05-02 01:00:00,-87.96005,-54.95539,6.15851,MAM,SAt,47561.50608321534,13.211529467559817,intensification
26,19950366,1995-05-02 02:00:00,-87.716,-55.36193,5.89998,MAM,SAt,47789.84505216671,13.274956958935197,intensification
27,19950366,1995-05-02 03:00:00,-87.63092,-55.7836,5.71982,MAM,SAt,47191.69582691632,13.108804396365645,intensification
28,19950366,1995-05-02 04:00:00,-87.68424,-56.09393,5.61346,MAM,SAt,34666.57465769588,9.629604071582188,intensification
29,19950366,1995-05-02 05:00:00,-87.81467,-56.26518,5.63675,MAM,SAt,20682.511161577768,5.745141989327157,intensification
30,19950366,1995-05-02 06:00:00,-87.91705,-56.32373,5.76761,MAM,SAt,9071.6661897051,2.5199072749180833,intensification
31,19950366,1995-05-02 07:00:00,-88.14774,-56.14217,6.0003,MAM,SAt,24715.51395724642,6.865420543679561,intensification
32,19950366,1995-05-02 08:00:00,-88.08704,-55.90986,6.32086,MAM,SAt,26105.636438819747,7.25156567744993,intensification
33,19950366,1995-05-02 09:00:00,-87.77506,-55.74023,6.68935,MAM,SAt,27120.037491281946,7.533343747578319,intensification
34,19950366,1995-05-02 10:00:00,-86.89722,-55.84079,7.21149,MAM,SAt,56006.331742419046,15.55731437289418,intensification
35,19950366,1995-05-02 11:00:00,-86.2919,-56.01836,7.41766,MAM,SAt,42563.66856597859,11.823241268327385,intensification
36,19950366,1995-05-02 12:00:00,-85.55313,-56.20833,7.56132,MAM,SAt,50437.663452327426,14.010462070090952,intensification
37,19950366,1995-05-02 13:00:00,-84.72943,-56.3809,7.7108,MAM,SAt,54327.38945642514,15.09094151567365,mature
38,19950366,1995-05-02 14:00:00,-83.76379,-56.52773,7.84165,MAM,SAt,61539.96319051732,17.094434219588145,mature
39,19950366,1995-05-02 15:00:00,-82.78476,-56.62396,8.06157,MAM,SAt,60912.12335848574,16.920034266246038,mature
40,19950366,1995-05-02 16:00:00,-81.92892,-56.85299,8.08342,MAM,SAt,58075.50340791169,16.13208427997547,mature
41,19950366,1995-05-02 17:00:00,-80.84027,-57.01617,8.09903,MAM,SAt,68492.09429611731,19.025581748921475,mature
42,19950366,1995-05-02 18:00:00,-79.7746,-57.15964,8.10156,MAM,SAt,66331.87900599699,18.425521946110276,mature
43,19950366,1995-05-02 19:00:00,-78.73938,-57.38747,8.22236,MAM,SAt,67190.46410739869,18.664017807610747,mature
44,19950366,1995-05-02 20:00:00,-78.00357,-57.82871,8.02651,MAM,SAt,65789.70610448765,18.27491836235768,mature
45,19950366,1995-05-02 21:00:00,-77.27313,-58.21637,7.90501,MAM,SAt,60895.091423216225,16.915303173115618,mature
46,19950366,1995-05-02 22:00:00,-76.47128,-58.69644,7.64865,MAM,SAt,70888.41602829722,19.691226674527005,mature
47,19950366,1995-05-02 23:00:00,-76.11676,-59.23064,7.31545,MAM,SAt,62781.17534958889,17.439215374885805,mature
48,19950366,1995-05-03 00:00:00,-75.7034,-59.66097,7.06036,MAM,SAt,53250.44068579273,14.79178907938687,mature
49,19950366,1995-05-03 01:00:00,-75.20908,-59.9773,6.74162,MAM,SAt,44730.30311499229,12.42508419860897,mature
50,19950366,1995-05-03 02:00:00,-74.79217,-60.24043,6.39762,MAM,SAt,37280.09509954254,10.35558197209515,mature
51,19950366,1995-05-03 03:00:00,-75.44266,-60.71948,6.04479,MAM,SAt,64090.39155136507,17.802886542045854,decay
52,19950367,1995-05-01 00:00:00,-60.01358,-48.11303,3.44714,MAM,LA-PLATA,,,intensification
53,19950367,1995-05-01 01:00:00,-60.35538,-47.9136,3.7089,MAM,LA-PLATA,33736.80185965405,9.371333849903902,intensification
54,19950367,1995-05-01 02:00:00,-60.57635,-47.68101,3.88267,MAM,LA-PLATA,30680.924527832267,8.522479035508963,intensification
55,19950367,1995-05-01 03:00:00,-60.79858,-47.48859,3.97737,MAM,LA-PLATA,27121.910233165298,7.533863953657027,intensification
56,19950367,1995-05-01 04:00:00,-61.11209,-47.22163,4.07119,MAM,LA-PLATA,37932.99749203814,10.536943747788373,intensification
57,19950367,1995-05-01 05:00:00,-61.37769,-46.9062,4.23842,MAM,LA-PLATA,40434.12274946179,11.231700763739386,intensification
58,19950367,1995-05-01 06:00:00,-61.40073,-46.71795,4.41559,MAM,LA-PLATA,21005.779874624655,5.834938854062404,incipient
59,19950367,1995-05-01 07:00:00,-61.20404,-46.69958,4.57654,MAM,LA-PLATA,15135.536224886473,4.204315618024021,incipient
60,19950367,1995-05-01 08:00:00,-60.81967,-46.7845,4.79392,MAM,LA-PLATA,30773.565091803048,8.548212525500846,incipient
61,19950367,1995-05-01 09:00:00,-60.38913,-46.95958,4.94709,MAM,LA-PLATA,38080.489498437455,10.57791374956596,incipient
62,19950367,1995-05-01 10:00:00,-60.22839,-46.38447,5.91557,MAM,LA-PLATA,65114.778520186606,18.08743847782961,incipient
63,19950367,1995-05-01 11:00:00,-59.71909,-46.6437,6.173,MAM,LA-PLATA,48474.01794474355,13.465004984650987,intensification
64,19950367,1995-05-01 12:00:00,-59.20926,-46.89786,6.40346,MAM,LA-PLATA,48024.32526402803,13.340090351118898,intensification
65,19950367,1995-05-01 13:00:00,-58.72818,-47.10967,6.53396,MAM,LA-PLATA,43422.25057453229,12.061736270703415,intensification
66,19950367,1995-05-01 14:00:00,-58.26071,-47.28183,6.55465,MAM,LA-PLATA,40174.531339629764,11.159592038786046,intensification
67,19950367,1995-05-01 15:00:00,-57.79904,-47.44642,6.55989,MAM,LA-PLATA,39293.63504577576,10.9148986238266,intensification
68,19950367,1995-05-01 16:00:00,-57.26395,-47.56876,6.52816,MAM,LA-PLATA,42431.07779931965,11.786410499811014,intensification
69,19950367,1995-05-01 17:00:00,-56.73587,-47.65064,6.43439,MAM,LA-PLATA,40621.02471297065,11.28361797582518,intensification
70,19950367,1995-05-01 18:00:00,-56.26498,-47.66556,6.35543,MAM,LA-PLATA,35306.63156075138,9.807397655764273,intensification
71,19950367,1995-05-01 19:00:00,-55.84787,-47.64423,6.27578,MAM,LA-PLATA,31331.569969922806,8.703213880534113,intensification
72,19950367,1995-05-01 20:00:00,-55.36456,-47.53992,6.25522,MAM,LA-PLATA,38054.2631153037,10.570628643139917,intensification
73,19950367,1995-05-01 21:00:00,-54.78632,-47.37989,6.29416,MAM,LA-PLATA,46972.72244537504,13.047978457048622,intensification
74,19950367,1995-05-01 22:00:00,-53.05032,-46.45641,6.28401,MAM,LA-PLATA,167113.07230974935,46.420297863819265,intensification
75,19950367,1995-05-01 23:00:00,-52.21341,-46.14563,6.37712,MAM,LA-PLATA,72990.72392890896,20.275201091363602,intensification
76,19950367,1995-05-02 00:00:00,-51.32108,-45.90205,6.61268,MAM,LA-PLATA,74028.34358798001,20.56342877443889,intensification
77,19950367,1995-05-02 01:00:00,-50.67532,-45.81391,6.83889,MAM,LA-PLATA,50959.243174449985,14.155345326236107,intensification
78,19950367,1995-05-02 02:00:00,-50.04224,-45.75569,6.91238,MAM,LA-PLATA,49515.47757911779,13.754299327532719,intensification
79,19950367,1995-05-02 03:00:00,-49.53095,-45.76385,6.95264,MAM,LA-PLATA,39674.79956629727,11.020777657304796,intensification
80,19950367,1995-05-02 04:00:00,-48.92371,-45.75806,6.95076,MAM,LA-PLATA,47111.31668232219,13.086476856200608,intensification
81,19950367,1995-05-02 05:00:00,-48.34622,-45.80323,6.88168,MAM,LA-PLATA,45064.02073505332,12.517783537514811,intensification
82,19950367,1995-05-02 06:00:00,-47.71014,-45.83003,6.88583,MAM,LA-PLATA,49384.911038715174,13.718030844087549,intensification
83,19950367,1995-05-02 07:00:00,-47.12283,-45.84595,6.91962,MAM,LA-PLATA,45532.32211284306,12.647867253567517,intensification
84,19950367,1995-05-02 08:00:00,-46.67181,-45.84595,6.95051,MAM,LA-PLATA,34934.77918831299,9.704105330086941,intensification
85,19950367,1995-05-02 09:00:00,-46.16312,-45.84155,7.03748,MAM,LA-PLATA,39406.32143274507,10.946200397984741,intensification
86,19950367,1995-05-02 10:00:00,-46.09848,-45.74893,7.4671,MAM,LA-PLATA,11453.439797183926,3.181511054773313,intensification
87,19950367,1995-05-02 11:00:00,-45.71146,-45.75669,7.61472,MAM,LA-PLATA,30040.071918774625,8.34446442188184,intensification
88,19950367,1995-05-02 12:00:00,-45.2767,-45.7666,7.74652,MAM,LA-PLATA,33744.32279324135,9.373422998122598,intensification
89,19950367,1995-05-02 13:00:00,-44.92865,-45.83229,7.96292,MAM,LA-PLATA,27952.779480162924,7.764660966711923,mature
90,19950367,1995-05-02 14:00:00,-44.65521,-45.90561,8.07079,MAM,LA-PLATA,22686.713255595918,6.301864793221088,mature
91,19950367,1995-05-02 15:00:00,-44.49383,-45.93808,7.99153,MAM,LA-PLATA,12994.657188618337,3.609626996838427,mature
92,19950367,1995-05-02 16:00:00,-44.28882,-45.95057,7.92788,MAM,LA-PLATA,15912.151708446558,4.420042141235155,mature
93,19950367,1995-05-02 17:00:00,-44.02832,-45.98689,7.86176,MAM,LA-PLATA,20534.123420962016,5.703923172489449,mature
94,19950367,1995-05-02 18:00:00,-43.89047,-45.95315,7.76878,MAM,LA-PLATA,11294.947733676156,3.13748548157671,mature
95,19950367,1995-05-02 19:00:00,-43.57471,-45.91612,7.66531,MAM,LA-PLATA,24763.623138874693,6.878784205242971,mature
96,19950367,1995-05-02 20:00:00,-43.32205,-45.8957,7.61254,MAM,LA-PLATA,19680.687995632245,5.466857776564512,mature
97,19950367,1995-05-02 21:00:00,-43.10855,-45.8783,7.54339,MAM,LA-PLATA,16637.817523201003,4.621615978666945,mature
98,19950367,1995-05-02 22:00:00,-42.87842,-45.56203,7.4115,MAM,LA-PLATA,39445.38608836265,10.957051691211847,mature
99,19950367,1995-05-02 23:00:00,-42.60284,-45.52732,7.29578,MAM,LA-PLATA,21805.296208579635,6.057026724605454,mature
100,19950367,1995-05-03 00:00:00,-42.46127,-45.49262,7.175,MAM,LA-PLATA,11686.98976201752,3.2463860450048667,mature
101,19950367,1995-05-03 01:00:00,-42.20068,-45.50371,7.08179,MAM,LA-PLATA,20347.83000699036,5.6521750019417665,mature
102,19950367,1995-05-03 02:00:00,-41.86688,-45.53685,6.95443,MAM,LA-PLATA,26265.97999744555,7.296105554845986,mature
103,19950367,1995-05-03 03:00:00,-41.47217,-45.55577,6.83962,MAM,LA-PLATA,30809.344835965232,8.558151343323676,decay
104,19950367,1995-05-03 04:00:00,-41.02353,-45.61626,6.70802,MAM,LA-PLATA,35554.47209497897,9.87624224860527,decay
105,19950367,1995-05-03 05:00:00,-40.367,-45.69344,6.64114,MAM,LA-PLATA,51743.99708616368,14.373332523934357,decay
106,19950367,1995-05-03 06:00:00,-39.83902,-45.74618,6.53938,MAM,LA-PLATA,41405.90047070755,11.501639019640987,decay
107,19950367,1995-05-03 07:00:00,-39.33197,-45.77863,6.4399,MAM,LA-PLATA,39498.79349543336,10.971887082064823,decay
108,19950367,1995-05-03 08:00:00,-38.86752,-45.68917,6.31411,MAM,LA-PLATA,37394.766010936895,10.387435003038027,decay
109,19950367,1995-05-03 09:00:00,-38.69308,-45.57791,6.11748,MAM,LA-PLATA,18357.96105330113,5.09943362591698,decay
110,19950367,1995-05-03 10:00:00,-38.13513,-45.45905,6.14412,MAM,LA-PLATA,45435.68133971799,12.621022594366108,decay
111,19950367,1995-05-03 11:00:00,-37.86673,-45.49686,6.10622,MAM,LA-PLATA,21344.80163386338,5.929111564962049,decay
112,19950367,1995-05-03 12:00:00,-37.48148,-45.61734,6.07353,MAM,LA-PLATA,32850.753052639055,9.125209181288627,decay
113,19950367,1995-05-03 13:00:00,-36.84903,-45.77321,6.14521,MAM,LA-PLATA,52088.34805482999,14.468985570786108,decay
114,19950367,1995-05-03 14:00:00,-36.06338,-45.91095,6.24321,MAM,LA-PLATA,62755.99232492561,17.432220090257115,decay
115,19950367,1995-05-03 15:00:00,-35.55804,-46.05588,6.31379,MAM,LA-PLATA,42240.38109748926,11.733439193747017,decay
116,19950367,1995-05-03 16:00:00,-34.95859,-46.16931,6.35699,MAM,LA-PLATA,47899.066031920716,13.305296119977976,decay
117,19950367,1995-05-03 17:00:00,-34.34329,-46.23331,6.33496,MAM,LA-PLATA,47885.78170734361,13.30160602981767,decay
118,19950367,1995-05-03 18:00:00,-33.83365,-46.36234,6.28437,MAM,LA-PLATA,41699.382876553886,11.583161910153857,decay
119,19950367,1995-05-03 19:00:00,-33.41196,-46.48086,6.19003,MAM,LA-PLATA,34906.69234579225,9.696303429386736,decay
120,19950367,1995-05-03 20:00:00,-33.38278,-46.64196,6.00737,MAM,LA-PLATA,18051.915660191185,5.014421016719774,decay
121,19950367,1995-05-03 21:00:00,-33.27585,-46.82077,5.9402,MAM,LA-PLATA,21488.203315555606,5.968945365432113,decay
122,19950367,1995-05-03 22:00:00,-35.09079,-46.8343,5.80567,MAM,LA-PLATA,138084.50608415995,38.35680724559999,decay
123,19950367,1995-05-03 23:00:00,-35.03162,-47.08444,5.85373,MAM,LA-PLATA,28174.499078061748,7.8262497439060414,decay
124,19950367,1995-05-04 00:00:00,-34.59818,-47.30942,5.86151,MAM,LA-PLATA,41210.31706798427,11.447310296662298,decay
125,19950367,1995-05-04 01:00:00,-34.05661,-47.50718,5.89004,MAM,LA-PLATA,46308.8861571057,12.863579488084916,decay
126,19950367,1995-05-04 02:00:00,-33.29282,-47.6657,5.94532,MAM,LA-PLATA,59933.46463576843,16.648184621046788,decay
127,19950367,1995-05-04 03:00:00,-32.43832,-47.8278,6.00224,MAM,LA-PLATA,66383.23499566308,18.4397874987953,decay
128,19950367,1995-05-04 04:00:00,-31.68802,-48.01072,6.07215,MAM,LA-PLATA,59497.02716614897,16.526951990596935,decay
129,19950367,1995-05-04 05:00:00,-31.31125,-48.2048,6.16467,MAM,LA-PLATA,35331.31328041523,9.81425368900423,decay
130,19950367,1995-05-04 06:00:00,-31.1926,-48.42004,6.25364,MAM,LA-PLATA,25491.353220794037,7.080931450220566,decay
131,19950367,1995-05-04 07:00:00,-31.18063,-48.63057,6.29436,MAM,LA-PLATA,23426.491841011415,6.507358844725393,decay
132,19950367,1995-05-04 08:00:00,-31.49341,-48.85615,6.34077,MAM,LA-PLATA,33987.907758446134,9.44108548845726,decay
133,19950367,1995-05-04 09:00:00,-31.9234,-49.09441,6.40874,MAM,LA-PLATA,41070.862557501554,11.40857293263932,decay
134,19950367,1995-05-04 10:00:00,-31.94748,-49.19761,6.42678,MAM,LA-PLATA,11608.229182786356,3.224508106329543,decay
135,19950367,1995-05-04 11:00:00,-32.0899,-49.51009,6.47263,MAM,LA-PLATA,36245.15851448208,10.068099587356134,decay
136,19950367,1995-05-04 12:00:00,-32.45242,-49.85048,6.46088,MAM,LA-PLATA,45966.384025206906,12.768440007001919,decay
137,19950367,1995-05-04 13:00:00,-32.73962,-50.15612,6.4798,MAM,LA-PLATA,39703.18520477307,11.02866255688141,decay
138,19950367,1995-05-04 14:00:00,-33.04431,-50.4247,6.45066,MAM,LA-PLATA,36884.16702830001,10.24560195230556,decay
139,19950367,1995-05-04 15:00:00,-33.15857,-50.66608,6.49057,MAM,LA-PLATA,28028.274259279806,7.785631738688835,decay
140,19950367,1995-05-04 16:00:00,-33.35263,-50.84688,6.50749,MAM,LA-PLATA,24300.642913583313,6.7501785871064754,decay
141,19950367,1995-05-04 17:00:00,-33.44537,-51.04374,6.52516,MAM,LA-PLATA,22833.77770508392,6.342716029189978,decay
142,19950367,1995-05-04 18:00:00,-33.63391,-51.22434,6.55065,MAM,LA-PLATA,24007.144063140182,6.66865112865005,decay
143,19950367,1995-05-04 19:00:00,-33.9375,-51.36865,6.51175,MAM,LA-PLATA,26515.15993110911,7.365322203085864,decay
144,19950367,1995-05-04 20:00:00,-34.26758,-51.55394,6.46005,MAM,LA-PLATA,30780.298722427302,8.550082978452028,decay
145,19950367,1995-05-04 21:00:00,-34.69403,-51.74381,6.37771,MAM,LA-PLATA,36213.58535323311,10.059329264786975,decay
146,19950367,1995-05-04 22:00:00,-35.60931,-52.09262,6.07594,MAM,LA-PLATA,73788.16741045895,20.49671316957193,decay
147,19950367,1995-05-04 23:00:00,-36.04053,-52.28252,5.93924,MAM,LA-PLATA,36194.60841225589,10.054057892293303,decay
148,19950367,1995-05-05 00:00:00,-36.45657,-52.45952,5.84379,MAM,LA-PLATA,34425.6721584766,9.562686710687943,decay
149,19950367,1995-05-05 01:00:00,-36.75107,-52.58277,5.83254,MAM,LA-PLATA,24183.57155577551,6.717658765493197,decay
150,19950367,1995-05-05 02:00:00,-37.0459,-52.71348,5.83182,MAM,LA-PLATA,24634.551379495122,6.842930938748645,decay
151,19950367,1995-05-05 03:00:00,-37.38058,-52.84267,5.88438,MAM,LA-PLATA,26704.319389378223,7.4178664970495065,decay
152,19950367,1995-05-05 04:00:00,-37.7789,-52.94249,5.90156,MAM,LA-PLATA,28934.90601377976,8.0374738927166,decay
153,19950367,1995-05-05 05:00:00,-38.14957,-53.05563,5.9062,MAM,LA-PLATA,27813.215690245514,7.72589324729042,decay
154,19950367,1995-05-05 06:00:00,-38.47861,-53.14003,5.9101,MAM,LA-PLATA,23889.62013036427,6.636005591767852,decay
155,19950367,1995-05-05 07:00:00,-38.62561,-53.20719,5.90229,MAM,LA-PLATA,12319.064525818781,3.421962368282995,decay
156,19950367,1995-05-05 08:00:00,-38.69006,-53.24739,5.87244,MAM,LA-PLATA,6195.719559907513,1.7210332110854203,decay
157,19950367,1995-05-05 09:00:00,-38.70544,-53.29269,5.87728,MAM,LA-PLATA,5139.921911073522,1.4277560864093117,decay
158,19950367,1995-05-05 10:00:00,-38.28232,-53.34415,5.97277,MAM,LA-PLATA,28681.98709860649,7.9672186385018025,decay
159,19950367,1995-05-05 11:00:00,-38.29382,-53.36403,5.96975,MAM,LA-PLATA,2338.611690683652,0.6496143585232367,decay
160,19950367,1995-05-05 12:00:00,-38.33505,-53.35596,5.94622,MAM,LA-PLATA,2879.4017477908233,0.7998338188307842,decay
161,19950367,1995-05-05 13:00:00,-38.37952,-53.36135,5.9243,MAM,LA-PLATA,3011.3490124850755,0.8364858368014099,decay
162,19950367,1995-05-05 14:00:00,-38.40543,-53.36908,5.95266,MAM,LA-PLATA,1922.0661551295088,0.5339072653137524,decay
163,19950367,1995-05-05 15:00:00,-38.38828,-53.41008,5.94459,MAM,LA-PLATA,4698.708820330945,1.3051968945363737,decay
