,track_id,date,lon vor,lat vor,vor42,Genesis Season,Genesis Region,Distance (km),Speed (m/s),Growth Rate (10^−5 s^−1 day^-1),phase
0,19841090,1984-12-01 00:00:00,-110.07784,-52.96413,8.51943,DJF,SAt,,,,
1,19841090,1984-12-01 01:00:00,-109.77374,-53.32713,8.45696,DJF,SAt,45.172561544853444,12.54793376245929,-1.4992799999999846,intensification
2,19841090,1984-12-01 02:00:00,-109.51399,-53.62116,8.47328,DJF,SAt,36.93857462751935,10.260715174310931,0.391680000000008,intensification
3,19841090,1984-12-01 03:00:00,-109.17123,-53.87856,8.51276,DJF,SAt,36.42934658602921,10.11926294056367,0.947519999999983,intensification
4,19841090,1984-12-01 04:00:00,-108.88553,-54.08471,8.58884,DJF,SAt,29.571001101180702,8.214166972550196,1.8259199999999822,intensification
5,19841090,1984-12-01 05:00:00,-108.54414,-54.30538,8.60658,DJF,SAt,33.09505926094387,9.193072016928852,0.4257599999999968,intensification
6,19841090,1984-12-01 06:00:00,-108.30733,-54.4929,8.65718,DJF,SAt,25.879502803632697,7.1887507787868605,1.2144000000000261,intensification
7,19841090,1984-12-01 07:00:00,-108.08667,-54.65343,8.65018,DJF,SAt,22.82354735380456,6.339874264945711,-0.16799999999999216,intensification
8,19841090,1984-12-01 08:00:00,-107.76472,-54.81906,8.59818,DJF,SAt,27.68346404570845,7.689851123807903,-1.248000000000033,intensification
9,19841090,1984-12-01 09:00:00,-107.37569,-54.99044,8.64609,DJF,SAt,31.332170954318812,8.703380820644114,1.1498399999999975,mature
10,19841090,1984-12-01 10:00:00,-105.82132,-55.18899,9.08424,DJF,SAt,101.34577971302475,28.151605475840206,10.515600000000006,decay
11,19841090,1984-12-01 11:00:00,-105.40282,-55.33046,8.92789,DJF,SAt,30.83305707682904,8.564738076896955,-3.7523999999999944,decay
12,19841090,1984-12-01 12:00:00,-105.1302,-55.43718,8.81722,DJF,SAt,20.91338657843101,5.809274049564169,-2.6560799999999745,decay
13,19841090,1984-12-01 13:00:00,-104.78139,-55.53823,8.74048,DJF,SAt,24.681426564750293,6.855951823541749,-1.841760000000022,decay
14,19841090,1984-12-01 14:00:00,-104.45337,-55.625,8.711,DJF,SAt,22.762367645178863,6.322879901438573,-0.7075199999999882,decay
15,19841090,1984-12-01 15:00:00,-104.1517,-55.68886,8.67081,DJF,SAt,20.21224776943947,5.614513269288742,-0.9645600000000201,decay
16,19841090,1984-12-01 16:00:00,-103.75162,-55.77606,8.58313,DJF,SAt,26.859862023032374,7.461072784175659,-2.104319999999973,decay
17,19841090,1984-12-01 17:00:00,-103.36105,-55.85964,8.53342,DJF,SAt,26.10976583399181,7.252712731664391,-1.1930400000000247,decay
18,19841090,1984-12-01 18:00:00,-102.90146,-55.95587,8.49196,DJF,SAt,30.578462791297138,8.494017442026983,-0.9950399999999746,decay
19,19841090,1984-12-01 19:00:00,-102.35519,-56.07882,8.46781,DJF,SAt,36.60063579591105,10.16684327664196,-0.5796000000000134,decay
20,19841090,1984-12-01 20:00:00,-101.85825,-56.16104,8.40728,DJF,SAt,32.13154793683973,8.925429982455482,-1.4527199999999993,decay
