,track_id,date,lon vor,lat vor,vor42,Genesis Season,Genesis Region,Distance (km),Speed (m/s),Growth Rate (10^−5 s^−1 day^-1),phase
0,19850349,1985-05-01 00:00:00,-111.81154,-45.64585,2.06427,MAM,SAt,,,,decay
1,19850349,1985-05-01 01:00:00,-110.92174,-45.78562,2.21196,MAM,SAt,70.8089662827428,19.66915730076189,3.544559999999997,incipient
2,19850349,1985-05-01 02:00:00,-110.06097,-45.79919,2.32178,MAM,SAt,66.75386515858945,18.542740321830404,2.6356800000000007,incipient
3,19850349,1985-05-01 03:00:00,-109.1955,-45.92965,2.41553,MAM,SAt,68.5665123697454,19.046253436040388,2.25,incipient
4,19850349,1985-05-01 04:00:00,-108.26733,-46.13505,2.5425,MAM,SAt,75.203833104927,20.889953640257502,3.0472800000000007,incipient
5,19850349,1985-05-01 05:00:00,-107.34035,-46.30352,2.56692,MAM,SAt,73.73680327003278,20.482445352786883,0.5860800000000026,intensification
6,19850349,1985-05-01 06:00:00,-106.48663,-46.44815,2.58684,MAM,SAt,67.43941519794207,18.733170888317243,0.4780799999999985,intensification
7,19850349,1985-05-01 07:00:00,-105.56003,-46.62012,2.58791,MAM,SAt,73.412605246529,20.392390346258054,0.025679999999997705,intensification
8,19850349,1985-05-01 08:00:00,-104.62473,-46.79388,2.55816,MAM,SAt,73.88680969735739,20.5241138048215,-0.7139999999999986,intensification
9,19850349,1985-05-01 09:00:00,-103.62973,-47.09584,2.54736,MAM,SAt,82.65928724747863,22.96091312429962,-0.2592000000000034,intensification
10,19850349,1985-05-01 10:00:00,-102.37198,-47.38411,2.70091,MAM,SAt,100.21519753868202,27.837554871856117,3.685200000000002,intensification
11,19850349,1985-05-01 11:00:00,-101.16522,-47.65411,2.84847,MAM,SAt,95.4641288721734,26.51781357560372,3.541439999999998,intensification
12,19850349,1985-05-01 12:00:00,-99.92191,-48.02764,2.88313,MAM,SAt,101.66221719095421,28.239504775265058,0.8318400000000032,incipient
13,19850349,1985-05-01 13:00:00,-98.6156,-48.41851,2.95112,MAM,SAt,106.08379656312526,29.467721267534795,1.6317599999999999,incipient
14,19850349,1985-05-01 14:00:00,-97.60254,-48.6196,3.1207,MAM,SAt,77.89199449981183,21.63666513883662,4.069919999999996,incipient
15,19850349,1985-05-01 15:00:00,-96.57105,-48.87268,3.18601,MAM,SAt,80.6955780160593,22.41543833779425,1.5674400000000048,incipient
16,19850349,1985-05-01 16:00:00,-95.5928,-49.08839,3.28015,MAM,SAt,75.31271222839204,20.920197841220013,2.2593599999999974,incipient
17,19850349,1985-05-01 17:00:00,-94.67535,-49.28894,3.23432,MAM,SAt,70.30448827855626,19.529024521821185,-1.099920000000001,incipient
18,19850349,1985-05-01 18:00:00,-93.6933,-49.45224,3.25112,MAM,SAt,73.38779509507494,20.385498637520815,0.4031999999999982,incipient
19,19850349,1985-05-01 19:00:00,-92.68048,-49.63446,3.19869,MAM,SAt,75.83275415859246,21.06465393294235,-1.258319999999994,intensification
20,19850349,1985-05-01 20:00:00,-91.55878,-49.79003,3.16093,MAM,SAt,82.48558103476265,22.91266139854518,-0.9062400000000004,intensification
21,19850349,1985-05-01 21:00:00,-90.36786,-50.00416,3.19816,MAM,SAt,88.56243482291535,24.60067633969871,0.8935200000000023,intensification
22,19850349,1985-05-01 22:00:00,-89.7374,-50.5248,2.817,MAM,SAt,73.21018271858316,20.3361618662731,-9.147839999999999,intensification
23,19850349,1985-05-01 23:00:00,-88.32053,-50.72368,2.92728,MAM,SAt,102.36512889688126,28.43475802691146,2.6467199999999984,intensification
24,19850349,1985-05-02 00:00:00,-86.90015,-50.88621,3.08089,MAM,SAt,101.43296185077772,28.175822736327145,3.6866400000000006,intensification
25,19850349,1985-05-02 01:00:00,-85.6933,-51.00615,3.16385,MAM,SAt,85.59444593650265,23.77623498236185,1.9910399999999981,intensification
26,19850349,1985-05-02 02:00:00,-84.57935,-51.11724,3.21649,MAM,SAt,78.82070542017989,21.894640394494413,1.2633599999999952,intensification
27,19850349,1985-05-02 03:00:00,-83.57285,-51.19552,3.19957,MAM,SAt,70.73158649135631,19.64766291426564,-0.4060799999999958,intensification
28,19850349,1985-05-02 04:00:00,-82.69904,-51.26297,3.14358,MAM,SAt,61.30442387285309,17.029006631348082,-1.3437599999999996,intensification
29,19850349,1985-05-02 05:00:00,-81.9176,-51.25732,3.08615,MAM,SAt,54.379294498927955,15.105359583035543,-1.3783200000000022,intensification
30,19850349,1985-05-02 06:00:00,-81.24262,-51.2466,2.94895,MAM,SAt,46.99129980707359,13.053138835298219,-3.2927999999999997,intensification
31,19850349,1985-05-02 07:00:00,-80.55884,-51.27964,2.77738,MAM,SAt,47.71870558569239,13.255195996025664,-4.11768,intensification
32,19850349,1985-05-02 08:00:00,-79.93878,-51.28849,2.55906,MAM,SAt,43.135057267893544,11.981960352192651,-5.239679999999996,intensification
33,19850349,1985-05-02 09:00:00,-79.3446,-51.24713,2.2528,MAM,SAt,41.593601957313155,11.553778321475876,-7.350239999999999,intensification
34,19850349,1985-05-02 10:00:00,-76.98825,-50.22832,2.32825,MAM,SAt,200.8091711781217,55.78032532725603,1.8108000000000004,intensification
35,19850349,1985-05-02 11:00:00,-76.20154,-50.08217,2.03902,MAM,SAt,58.356323375376626,16.21008982649351,-6.941520000000008,intensification
36,19850349,1985-05-02 12:00:00,-75.4675,-49.95332,1.7604,MAM,SAt,54.36757082082877,15.10210300578577,-6.686879999999997,intensification
