,track_id,date,lon vor,lat vor,vor42,Genesis Season,Genesis Region,Distance (km),Speed (m/s),Growth Rate (10^−5 s^−1 day^-1),phase
0,20020782,2002-09-01 00:00:00,-117.18529,-34.70086,1.55979,SON,SAt,,,,
1,20020782,2002-09-01 01:00:00,-116.67461,-34.80598,1.71451,SON,SAt,48.09726188677629,13.360350524104524,3.7132799999999992,incipient
2,20020782,2002-09-01 02:00:00,-116.24116,-34.85518,1.80259,SON,SAt,39.939091197521265,11.094191999311462,2.1139199999999985,incipient
3,20020782,2002-09-01 03:00:00,-116.26875,-34.8865,1.80736,SON,SAt,4.296984090527782,1.1936066918132726,0.11448000000000391,incipient
4,20020782,2002-09-01 04:00:00,-115.66028,-35.01382,1.8171,SON,SAt,57.23510415864951,15.898640044069309,0.23375999999999664,incipient
5,20020782,2002-09-01 05:00:00,-115.63672,-34.949,1.95348,SON,SAt,7.520488995710348,2.0890247210306523,3.273120000000004,incipient
6,20020782,2002-09-01 06:00:00,-115.35857,-35.00756,2.03455,SON,SAt,26.165388123337824,7.26816336759384,1.945679999999994,incipient
7,20020782,2002-09-01 07:00:00,-115.07703,-35.11678,2.07807,SON,SAt,28.35704439713155,7.876956776980986,1.04448,incipient
8,20020782,2002-09-01 08:00:00,-114.67947,-35.19865,2.24911,SON,SAt,37.27093835975922,10.353038433266452,4.104960000000002,incipient
9,20020782,2002-09-01 09:00:00,-113.97321,-35.59069,2.26651,SON,SAt,77.45086649535199,21.51412958204222,0.41759999999999664,incipient
10,20020782,2002-09-01 10:00:00,-113.20503,-35.91286,2.43972,SON,SAt,78.03032464502976,21.675090179174934,4.157040000000002,intensification
11,20020782,2002-09-01 11:00:00,-112.49204,-36.13366,2.57975,SON,SAt,68.66026662671266,19.07229628519796,3.3607200000000077,intensification
12,20020782,2002-09-01 12:00:00,-111.73285,-36.41903,2.5874,SON,SAt,75.08944397502599,20.858178881951666,0.18359999999999843,intensification
13,20020782,2002-09-01 13:00:00,-110.7356,-36.72093,2.64331,SON,SAt,95.17471749777192,26.437421527158868,1.3418399999999977,intensification
14,20020782,2002-09-01 14:00:00,-110.10965,-36.85932,2.87613,SON,SAt,57.82514621279501,16.06254061466528,5.587679999999995,intensification
15,20020782,2002-09-01 15:00:00,-109.30103,-37.09713,3.02571,SON,SAt,76.54200316273388,21.261667545203853,3.5899200000000064,intensification
16,20020782,2002-09-01 16:00:00,-108.68654,-37.30033,3.16339,SON,SAt,58.92998968645673,16.369441579571312,3.3043200000000006,intensification
17,20020782,2002-09-01 17:00:00,-108.30692,-37.42456,3.3578,SON,SAt,36.28299162506301,10.078608784739725,4.665839999999999,incipient
18,20020782,2002-09-01 18:00:00,-107.6705,-37.66608,3.44537,SON,SAt,62.20471759509749,17.279088220860416,2.101679999999998,incipient
19,20020782,2002-09-01 19:00:00,-107.08519,-37.89365,3.48508,SON,SAt,57.32709707474759,15.924193631874331,0.9530399999999979,incipient
20,20020782,2002-09-01 20:00:00,-106.60953,-38.04774,3.52277,SON,SAt,45.07851696841182,12.521810269003282,0.90456,incipient
21,20020782,2002-09-01 21:00:00,-106.03122,-38.24189,3.55855,SON,SAt,54.98796293290715,15.274434148029766,0.8587199999999982,incipient
22,20020782,2002-09-01 22:00:00,-105.05328,-38.57009,3.97483,SON,SAt,92.6986043032562,25.749612306460055,9.99072,intensification
23,20020782,2002-09-01 23:00:00,-104.22249,-38.81344,4.01984,SON,SAt,77.01412450384962,21.392812362180447,1.0802400000000105,intensification
24,20020782,2002-09-02 00:00:00,-103.44379,-39.07743,4.11552,SON,SAt,73.46236342795143,20.406212063319845,2.2963199999999944,intensification
25,20020782,2002-09-02 01:00:00,-102.65802,-39.35326,4.29554,SON,SAt,74.31868778535083,20.64407994037523,4.320479999999996,intensification
26,20020782,2002-09-02 02:00:00,-101.92346,-39.58175,4.45729,SON,SAt,67.9812561706276,18.883682269618777,3.882000000000012,intensification
27,20020782,2002-09-02 03:00:00,-101.1973,-39.81988,4.57637,SON,SAt,67.53205764330029,18.758904900916747,2.857919999999986,intensification
28,20020782,2002-09-02 04:00:00,-100.48981,-40.03418,4.71767,SON,SAt,64.86398150799508,18.017772641109744,3.391200000000005,intensification
29,20020782,2002-09-02 05:00:00,-99.7615,-40.26689,4.8886,SON,SAt,67.0912923484186,18.636470096782944,4.102320000000006,intensification
30,20020782,2002-09-02 06:00:00,-99.01254,-40.50698,5.0124,SON,SAt,68.82234788063735,19.117318855732595,2.971200000000003,intensification
31,20020782,2002-09-02 07:00:00,-98.28326,-40.73579,5.17605,SON,SAt,66.60224825100858,18.500624514169047,3.927599999999991,intensification
32,20020782,2002-09-02 08:00:00,-97.58704,-40.94878,5.29327,SON,SAt,63.173518319960586,17.548199533322386,2.813279999999992,intensification
33,20020782,2002-09-02 09:00:00,-96.92914,-41.16042,5.41665,SON,SAt,59.97492337978191,16.65970093882831,2.961120000000001,intensification
34,20020782,2002-09-02 10:00:00,-96.57584,-41.43964,5.53989,SON,SAt,42.83707720737007,11.899188113158353,2.9577600000000004,intensification
35,20020782,2002-09-02 11:00:00,-95.89981,-41.64001,5.6346,SON,SAt,60.515779689910666,16.809938802752963,2.2730400000000017,intensification
36,20020782,2002-09-02 12:00:00,-95.22061,-41.85365,5.79879,SON,SAt,61.15046459795099,16.9862401660975,3.940560000000012,intensification
37,20020782,2002-09-02 13:00:00,-94.56186,-42.03249,5.88825,SON,SAt,57.999359640601526,16.110933233500425,2.147039999999997,intensification
38,20020782,2002-09-02 14:00:00,-93.95361,-42.18642,5.94737,SON,SAt,53.01455249344908,14.726264581513634,1.4188800000000015,mature
39,20020782,2002-09-02 15:00:00,-93.39502,-42.32718,6.07665,SON,SAt,48.56311183705952,13.48975328807209,3.102719999999991,mature
40,20020782,2002-09-02 16:00:00,-92.89914,-42.45478,6.22712,SON,SAt,43.12468233761282,11.979078427114672,3.611280000000008,mature
41,20020782,2002-09-02 17:00:00,-92.45624,-42.59504,6.25114,SON,SAt,39.50414613989965,10.973373927749904,0.5764800000000037,mature
42,20020782,2002-09-02 18:00:00,-91.94076,-42.77507,6.36247,SON,SAt,46.6481666809369,12.95782407803803,2.671919999999993,mature
43,20020782,2002-09-02 19:00:00,-91.39676,-42.95789,6.39747,SON,SAt,48.77393169410851,13.548314359474587,0.8400000000000034,mature
44,20020782,2002-09-02 20:00:00,-90.84638,-43.16747,6.47462,SON,SAt,50.42133257201363,14.005925714448232,1.8515999999999906,decay
45,20020782,2002-09-02 21:00:00,-90.26172,-43.36434,6.53536,SON,SAt,52.156229005643866,14.487841390456628,1.4577600000000004,decay
46,20020782,2002-09-02 22:00:00,-89.61664,-43.52856,6.8271,SON,SAt,55.185512482933106,15.329309023036974,7.001759999999997,decay
47,20020782,2002-09-02 23:00:00,-89.13904,-43.72407,6.97408,SON,SAt,44.162929814597554,12.267480504054877,3.5275200000000027,decay
48,20020782,2002-09-03 00:00:00,-88.70783,-43.91167,7.04261,SON,SAt,40.39910776404474,11.221974378901317,1.6447199999999995,decay
49,20020782,2002-09-03 01:00:00,-88.31705,-44.09992,7.04363,SON,SAt,37.616402248961485,10.449000624711525,0.02448000000001116,decay
50,20020782,2002-09-03 02:00:00,-87.92722,-44.30524,7.12057,SON,SAt,38.55989937918876,10.711083160885766,1.8465599999999895,decay
51,20020782,2002-09-03 03:00:00,-87.5441,-44.49366,7.21077,SON,SAt,36.95134061520638,10.26426128200177,2.1648000000000067,decay
52,20020782,2002-09-03 04:00:00,-87.14432,-44.669,7.37389,SON,SAt,37.183667587677924,10.328796552132758,3.9148800000000037,decay
53,20020782,2002-09-03 05:00:00,-86.7789,-44.79374,7.50286,SON,SAt,32.02568777401101,8.896024381669726,3.0952799999999954,decay
54,20020782,2002-09-03 06:00:00,-86.3707,-44.89679,7.66177,SON,SAt,34.16108678385792,9.489190773293867,3.813839999999992,decay
55,20020782,2002-09-03 07:00:00,-85.98254,-44.98735,7.80765,SON,SAt,32.1673627491708,8.935378541436334,3.5011200000000002,decay
56,20020782,2002-09-03 08:00:00,-85.58566,-45.06076,7.86071,SON,SAt,32.24265620592916,8.956293390535876,1.273440000000008,decay
57,20020782,2002-09-03 09:00:00,-85.18625,-45.1092,7.91109,SON,SAt,31.816917949504422,8.838032763751228,1.2091199999999915,decay
58,20020782,2002-09-03 10:00:00,-84.54819,-45.13636,8.08022,SON,SAt,50.15187449738531,13.931076249273698,4.059120000000021,incipient
59,20020782,2002-09-03 11:00:00,-84.08035,-45.15257,8.17459,SON,SAt,36.73608997354339,10.204469437095387,2.264879999999991,incipient
60,20020782,2002-09-03 12:00:00,-83.70502,-45.2178,8.26371,SON,SAt,30.296485904614485,8.41569052905958,2.138879999999986,intensification
61,20020782,2002-09-03 13:00:00,-83.34363,-45.3185,8.33257,SON,SAt,30.417588476586534,8.449330132385148,1.6526400000000194,intensification
62,20020782,2002-09-03 14:00:00,-82.92361,-45.33958,8.43201,SON,SAt,32.91815011387624,9.143930587187844,2.3865599999999887,intensification
63,20020782,2002-09-03 15:00:00,-82.55786,-45.42394,8.44577,SON,SAt,30.066229331319878,8.351730369811078,0.3302399999999892,intensification
64,20020782,2002-09-03 16:00:00,-82.19467,-45.485,8.33715,SON,SAt,29.13129416311965,8.092026156422126,-2.606880000000004,intensification
65,20020782,2002-09-03 17:00:00,-81.79697,-45.53423,8.31227,SON,SAt,31.470239797009583,8.741733276947107,-0.5971199999999897,intensification
66,20020782,2002-09-03 18:00:00,-81.39468,-45.61245,8.23611,SON,SAt,32.498164706323756,9.027267973978821,-1.8278399999999948,intensification
67,20020782,2002-09-03 19:00:00,-81.0415,-45.69733,8.10928,SON,SAt,29.027437274916434,8.06317702081012,-3.04392,intensification
68,20020782,2002-09-03 20:00:00,-80.7272,-45.78645,7.9259,SON,SAt,26.326608877685143,7.312946910468095,-4.401119999999992,intensification
69,20020782,2002-09-03 21:00:00,-80.41525,-45.87695,7.76768,SON,SAt,26.180283347503988,7.272300929862219,-3.7972800000000007,intensification
70,20020782,2002-09-03 22:00:00,-80.06094,-46.03493,7.67161,SON,SAt,32.538790370533704,9.038552880703806,-2.3056800000000024,intensification
71,20020782,2002-09-03 23:00:00,-79.88254,-46.14811,7.47334,SON,SAt,18.64526244351036,5.179239567641767,-4.758479999999999,intensification
72,20020782,2002-09-04 00:00:00,-79.82855,-46.2947,7.25799,SON,SAt,16.820977164450362,4.672493656791768,-5.168399999999998,intensification
73,20020782,2002-09-04 01:00:00,-79.79858,-46.46832,7.13206,SON,SAt,19.442088993956094,5.400580276098915,-3.0223200000000077,intensification
74,20020782,2002-09-04 02:00:00,-79.7785,-46.65712,7.01959,SON,SAt,21.049687694926508,5.847135470812919,-2.6992800000000017,intensification
