,track_id,date,lon vor,lat vor,vor42,Genesis Season,Genesis Region,Distance (m),Speed (m/s),phase
0,19980383,1998-05-01 10:00:00,-48.71048,-80.90885,1.36669,MAM,SAt,,,
1,19980383,1998-05-01 11:00:00,-56.87656,-80.87093,1.49496,MAM,SAt,143713.09964551474,39.92030545708743,incipient
2,19980383,1998-05-01 12:00:00,-59.10049,-80.77861,1.68457,MAM,SAt,40743.03263002251,11.317509063895143,incipient
3,19980383,1998-05-01 13:00:00,-58.97455,-80.66371,1.83892,MAM,SAt,12974.301961403575,3.6039727670565487,incipient
4,19980383,1998-05-01 14:00:00,-57.91773,-80.59243,1.9964,MAM,SAt,20712.27368103576,5.753409355843266,incipient
5,19980383,1998-05-01 15:00:00,-56.65732,-80.50586,2.11385,MAM,SAt,24944.597150152505,6.929054763931251,incipient
6,19980383,1998-05-01 16:00:00,-56.01288,-80.39789,2.2399,MAM,SAt,16894.34800467071,4.6928744457418645,incipient
7,19980383,1998-05-01 17:00:00,-56.23025,-80.30664,2.39446,MAM,SAt,10925.2261284152,3.0347850356708888,incipient
8,19980383,1998-05-01 18:00:00,-56.49753,-80.22601,2.58948,MAM,SAt,10277.683630992651,2.854912119720181,incipient
9,19980383,1998-05-01 19:00:00,-55.50473,-80.17153,2.75341,MAM,SAt,19744.51670620549,5.4845879739459695,incipient
10,19980383,1998-05-01 20:00:00,-54.24948,-80.12635,2.91331,MAM,SAt,24402.209301575673,6.7783914726599095,incipient
11,19980383,1998-05-01 21:00:00,-53.29211,-80.09215,3.03515,MAM,SAt,18676.779244462472,5.187994234572909,intensification
12,19980383,1998-05-01 22:00:00,-52.84784,-80.15391,3.01376,MAM,SAt,10907.168266832874,3.029768963009132,intensification
13,19980383,1998-05-01 23:00:00,-51.61331,-80.06059,3.13814,MAM,SAt,25765.46185838445,7.1570727384401245,intensification
14,19980383,1998-05-02 00:00:00,-50.59903,-79.93248,3.27409,MAM,SAt,24222.270141277444,6.728408372577068,intensification
15,19980383,1998-05-02 01:00:00,-49.08118,-79.81544,3.44788,MAM,SAt,32400.722448970027,9.000200680269453,intensification
16,19980383,1998-05-02 02:00:00,-47.52161,-79.67107,3.64305,MAM,SAt,34800.58316891499,9.666828658031942,intensification
17,19980383,1998-05-02 03:00:00,-45.96484,-79.5375,3.83859,MAM,SAt,34585.91361680421,9.607198226890059,intensification
18,19980383,1998-05-02 04:00:00,-44.07294,-79.41135,3.99545,MAM,SAt,40907.04158410988,11.363067106697189,intensification
19,19980383,1998-05-02 05:00:00,-42.21967,-79.18812,4.10451,MAM,SAt,45605.29281385006,12.668136892736127,intensification
20,19980383,1998-05-02 06:00:00,-40.43927,-78.92154,4.21096,MAM,SAt,47867.23479032514,13.296454108423651,intensification
21,19980383,1998-05-02 07:00:00,-38.33005,-78.59924,4.28749,MAM,SAt,58081.60516511334,16.133779212531483,intensification
22,19980383,1998-05-02 08:00:00,-35.6806,-78.14278,4.40726,MAM,SAt,78107.53309714452,21.696536971429033,intensification
23,19980383,1998-05-02 09:00:00,-32.89542,-77.57718,4.52545,MAM,SAt,90522.091808378,25.145025502327222,intensification
24,19980383,1998-05-02 10:00:00,-32.53403,-77.36179,4.70233,MAM,SAt,25487.709374502367,7.079919270695102,intensification
25,19980383,1998-05-02 11:00:00,-29.97861,-76.63225,4.86957,MAM,SAt,103268.80203774621,28.68577834381839,intensification
26,19980383,1998-05-02 12:00:00,-28.53317,-76.12126,5.0241,MAM,SAt,68271.76498640119,18.96437916288922,intensification
27,19980383,1998-05-02 13:00:00,-27.51471,-75.71702,5.12375,MAM,SAt,52720.08068659702,14.644466857388062,intensification
28,19980383,1998-05-02 14:00:00,-26.78189,-75.41186,5.17329,MAM,SAt,39547.40490808661,10.98539025224628,intensification
29,19980383,1998-05-02 15:00:00,-26.23129,-75.19131,5.17317,MAM,SAt,29029.883486646795,8.063856524068553,intensification
30,19980383,1998-05-02 16:00:00,-25.70306,-74.94164,5.13866,MAM,SAt,31619.987713570692,8.783329920436303,intensification
31,19980383,1998-05-02 17:00:00,-25.29111,-74.65015,5.07845,MAM,SAt,34566.7202432049,9.601866734223584,intensification
32,19980383,1998-05-02 18:00:00,-24.75412,-74.26327,4.97892,MAM,SAt,45897.945953759074,12.749429431599742,intensification
33,19980383,1998-05-02 19:00:00,-23.82037,-73.70789,4.88198,MAM,SAt,68073.28853001088,18.90924681389191,intensification
34,19980383,1998-05-02 20:00:00,-22.25732,-72.93949,4.8439,MAM,SAt,98926.8390277634,27.479677507712058,intensification
35,19980383,1998-05-02 21:00:00,-20.51056,-72.24955,4.86799,MAM,SAt,96227.93548798919,26.729982079996997,intensification
36,19980383,1998-05-02 22:00:00,-19.01074,-71.34057,5.12918,MAM,SAt,113705.21904062723,31.584783066840895,intensification
37,19980383,1998-05-02 23:00:00,-17.44495,-70.91,5.20152,MAM,SAt,73919.19112318306,20.53310864532863,intensification
38,19980383,1998-05-03 00:00:00,-16.07935,-70.5377,5.22181,MAM,SAt,65010.01815870441,18.058338377417893,intensification
39,19980383,1998-05-03 01:00:00,-14.88358,-70.1647,5.21234,MAM,SAt,60983.16995750586,16.939769432640517,intensification
40,19980383,1998-05-03 02:00:00,-13.61804,-69.75692,5.16352,MAM,SAt,66188.1146053633,18.385587390378696,intensification
41,19980383,1998-05-03 03:00:00,-12.35828,-69.35697,5.15529,MAM,SAt,66115.66146130433,18.365461517028983,intensification
42,19980383,1998-05-03 04:00:00,-11.17206,-69.03222,5.21665,MAM,SAt,59150.52965771058,16.430702682697383,intensification
