,track_id,date,lon vor,lat vor,vor42,Genesis Season,Genesis Region,Distance (m),Speed (m/s),phase
0,19820358,1982-05-01 00:00:00,-99.90933,-70.13356,7.84227,MAM,SAt,,,
1,19820358,1982-05-01 01:00:00,-99.70856,-70.32242,7.67027,MAM,SAt,22316.882120379865,6.19913392232774,decay
2,19820358,1982-05-01 02:00:00,-99.25324,-70.57076,7.54697,MAM,SAt,32398.466336164147,8.999573982267819,decay
3,19820358,1982-05-01 03:00:00,-98.93573,-70.79138,7.49133,MAM,SAt,27170.387527773557,7.547329868825988,decay
4,19820358,1982-05-01 04:00:00,-98.81345,-70.94432,7.36064,MAM,SAt,17580.35666602168,4.883432407228244,decay
5,19820358,1982-05-01 05:00:00,-98.71371,-71.06426,7.13455,MAM,SAt,13816.66654190791,3.837962928307753,decay
6,19820358,1982-05-01 06:00:00,-98.54947,-71.17428,6.90059,MAM,SAt,13586.327708604314,3.773979919056754,decay
7,19820358,1982-05-01 07:00:00,-98.2178,-71.2905,6.68246,MAM,SAt,17544.04266204625,4.873345183901736,decay
8,19820358,1982-05-01 08:00:00,-98.02325,-71.34061,6.34411,MAM,SAt,8892.434126212056,2.47012059061446,decay
9,19820358,1982-05-01 09:00:00,-97.83588,-71.37503,5.95421,MAM,SAt,7681.348442660775,2.133707900739104,decay
10,19820358,1982-05-01 10:00:00,-97.18964,-71.61299,5.572,MAM,SAt,34933.081381807715,9.70363371716881,decay
11,19820358,1982-05-01 11:00:00,-96.85461,-71.7004,5.30272,MAM,SAt,15229.033581202742,4.2302871058896505,decay
12,19820358,1982-05-01 12:00:00,-96.51956,-71.76882,5.10012,MAM,SAt,13936.493152353338,3.8712480978759274,decay
13,19820358,1982-05-01 13:00:00,-96.12546,-71.79876,4.9418,MAM,SAt,14097.618947820663,3.9160052632835174,decay
14,19820358,1982-05-01 14:00:00,-95.65176,-71.80087,4.82976,MAM,SAt,16453.44404119615,4.570401122554486,decay
15,19820358,1982-05-01 15:00:00,-95.12973,-71.81432,4.73424,MAM,SAt,18184.396403172486,5.051221223103468,decay
16,19820358,1982-05-01 16:00:00,-94.50678,-71.77193,4.67406,MAM,SAt,22150.237316543415,6.152843699039837,decay
17,19820358,1982-05-01 17:00:00,-93.89014,-71.75456,4.60864,MAM,SAt,21544.41079116577,5.984558553101603,decay
18,19820358,1982-05-01 18:00:00,-93.15442,-71.7542,4.56355,MAM,SAt,25613.37784370167,7.11482717880602,decay
