,track_id,date,lon vor,lat vor,vor42,Genesis Season,Genesis Region,Distance (km),Speed (m/s),Growth Rate (10^−5 s^−1 day^-1),phase
0,20171103,2017-12-01 00:00:00,-96.92227,-64.00053,5.32447,DJF,SAt,,,,
1,20171103,2017-12-01 01:00:00,-95.60254,-64.2398,5.36724,DJF,SAt,69.3572744118047,19.26590955883464,1.0264799999999994,incipient
2,20171103,2017-12-01 02:00:00,-94.37042,-64.5495,5.39347,DJF,SAt,68.49436942211045,19.026213728364013,0.6295199999999994,incipient
3,20171103,2017-12-01 03:00:00,-93.16559,-64.89796,5.42363,DJF,SAt,69.08925412921897,19.191459480338604,0.7238400000000098,incipient
4,20171103,2017-12-01 04:00:00,-92.09503,-65.2376,5.40511,DJF,SAt,62.80350388043634,17.44541774456565,-0.44448000000001286,incipient
5,20171103,2017-12-01 05:00:00,-90.93817,-65.61825,5.36681,DJF,SAt,68.21066057543928,18.9474057153998,-0.9191999999999894,incipient
6,20171103,2017-12-01 06:00:00,-89.8703,-65.92373,5.33691,DJF,SAt,59.399246740347344,16.499790761207596,-0.7176000000000116,incipient
7,20171103,2017-12-01 07:00:00,-88.95392,-66.02104,5.33825,DJF,SAt,42.877392186173466,11.910386718381517,0.03216000000001884,incipient
8,20171103,2017-12-01 08:00:00,-88.12097,-66.04206,5.34364,DJF,SAt,37.697576634493835,10.471549065137177,0.12935999999998415,incipient
9,20171103,2017-12-01 09:00:00,-87.30838,-66.04085,5.33918,DJF,SAt,36.691358723986454,10.192044089996239,-0.1070399999999978,incipient
10,20171103,2017-12-01 10:00:00,-86.77814,-66.32652,5.29798,DJF,SAt,39.696850575233334,11.026902937564815,-0.9887999999999977,decay
11,20171103,2017-12-01 11:00:00,-86.18848,-66.36384,5.30792,DJF,SAt,26.632464444444718,7.397906790123533,0.23856000000000677,decay
12,20171103,2017-12-01 12:00:00,-85.58069,-66.39598,5.32777,DJF,SAt,27.313310718993808,7.587030755276058,0.47639999999999816,decay
13,20171103,2017-12-01 13:00:00,-84.92773,-66.38375,5.30087,DJF,SAt,29.111135448631867,8.086426513508853,-0.6456000000000088,decay
14,20171103,2017-12-01 14:00:00,-84.21988,-66.38591,5.21214,DJF,SAt,31.53109011467022,8.75863614296395,-2.1295199999999994,decay
15,20171103,2017-12-01 15:00:00,-83.39658,-66.40521,5.11331,DJF,SAt,36.71971736820291,10.199921491167474,-2.3719199999999887,decay
16,20171103,2017-12-01 16:00:00,-82.47757,-66.39559,5.00227,DJF,SAt,40.924384618463826,11.367884616239952,-2.6649600000000007,decay
