,track_id,date,lon vor,lat vor,vor42,Genesis Season,Genesis Region,Distance (m),Speed (m/s),phase
0,19910663,1991-08-01 00:00:00,-126.34428,-52.63071,7.44222,JJA,SAt,,,intensification
1,19910663,1991-08-01 01:00:00,-126.1483,-53.06261,7.48263,JJA,SAt,49795.88383736292,13.832189954823033,incipient
2,19910663,1991-08-01 02:00:00,-125.91887,-53.49386,7.41382,JJA,SAt,50320.55537711293,13.977932049198035,incipient
3,19910663,1991-08-01 03:00:00,-125.71207,-53.95921,7.32029,JJA,SAt,53503.19539040425,14.861998719556738,incipient
4,19910663,1991-08-01 04:00:00,-125.49347,-54.41283,7.25968,JJA,SAt,52407.31311228971,14.557586975636031,incipient
5,19910663,1991-08-01 05:00:00,-125.24913,-54.92641,7.15605,JJA,SAt,59229.41574745498,16.45261548540416,incipient
6,19910663,1991-08-01 06:00:00,-125.00575,-55.51442,7.07998,JJA,SAt,67181.34435393511,18.661484542759755,intensification
7,19910663,1991-08-01 07:00:00,-124.77843,-56.23233,7.05157,JJA,SAt,81077.72887691147,22.52159135469763,intensification
8,19910663,1991-08-01 08:00:00,-124.55725,-57.1118,7.08108,JJA,SAt,98721.76089713965,27.42271136031657,intensification
9,19910663,1991-08-01 09:00:00,-124.48009,-58.11043,7.1041,JJA,SAt,111137.79377524044,30.871609382011233,intensification
10,19910663,1991-08-01 10:00:00,-123.51486,-58.17975,7.20803,JJA,SAt,57166.47026769602,15.879575074360007,intensification
11,19910663,1991-08-01 11:00:00,-123.17075,-58.71405,7.29867,JJA,SAt,62694.61385094813,17.41517051415226,intensification
12,19910663,1991-08-01 12:00:00,-122.87013,-59.27156,7.35684,JJA,SAt,64339.41833443951,17.87206064845542,intensification
13,19910663,1991-08-01 13:00:00,-122.17293,-59.52537,7.3895,JJA,SAt,48517.821420426175,13.47717261678505,intensification
14,19910663,1991-08-01 14:00:00,-121.51381,-59.84542,7.4223,JJA,SAt,51331.97310960806,14.258881419335571,intensification
15,19910663,1991-08-01 15:00:00,-120.88023,-60.18195,7.42893,JJA,SAt,51381.474758958124,14.272631877488367,intensification
16,19910663,1991-08-01 16:00:00,-120.18927,-60.52061,7.43077,JJA,SAt,53502.81371564748,14.861892698790966,intensification
17,19910663,1991-08-01 17:00:00,-119.46518,-60.88996,7.43866,JJA,SAt,56909.84996547774,15.80829165707715,intensification
18,19910663,1991-08-01 18:00:00,-118.75116,-61.24258,7.43736,JJA,SAt,54888.62874177594,15.246841317159983,intensification
