,start,end
mature,2016-09-12 14:00:00,2016-09-16 18:00:00
decay,2016-09-16 07:00:00,2016-09-18 08:00:00
intensification,2016-09-17 21:00:00,2016-09-20 12:00:00
mature 3,2016-09-20 01:00:00,2016-09-25 08:00:00
