,start,end
incipient,2014-06-13 23:00:00,2014-06-14 05:00:00
intensification,2014-06-14 06:00:00,2014-06-15 16:00:00
mature,2014-06-15 17:00:00,2014-06-16 02:00:00
decay,2014-06-16 03:00:00,2014-06-17 02:00:00
intensification 2,2014-06-17 03:00:00,2014-06-18 00:00:00
mature 2,2014-06-18 01:00:00,2014-06-18 07:00:00
decay 2,2014-06-18 08:00:00,2014-06-19 10:00:00
