,start,end
incipient,1979-09-27 22:00:00,1979-09-28 09:00:00
decay,1979-09-28 10:00:00,1979-09-28 16:00:00
intensification,1979-09-28 17:00:00,1979-09-29 09:00:00
mature,1979-09-29 10:00:00,1979-09-29 14:00:00
decay 2,1979-09-29 15:00:00,1979-09-30 10:00:00
