,start,end
incipient,2007-05-13 17:00:00,2007-05-14 15:00:00
intensification,2007-05-14 16:00:00,2007-05-16 22:00:00
mature,2007-05-16 23:00:00,2007-05-17 13:00:00
decay,2007-05-17 14:00:00,2007-05-19 11:00:00
