,start,end
incipient,2007-12-25 06:00:00,2007-12-25 14:00:00
intensification,2007-12-25 15:00:00,2007-12-26 23:00:00
mature,2007-12-27 00:00:00,2007-12-27 12:00:00
decay,2007-12-27 13:00:00,2007-12-29 09:00:00
