,start,end
decay,2003-05-15 17:00:00,2003-05-15 20:00:00
intensification,2003-05-15 21:00:00,2003-05-15 23:00:00
mature,2003-05-16 00:00:00,2003-05-16 02:00:00
decay 2,2003-05-16 03:00:00,2003-05-16 17:00:00
