,start,end
incipient,1996-06-15 13:00:00,1996-06-16 05:00:00
decay,1996-06-16 06:00:00,1996-06-16 15:00:00
intensification,1996-06-16 16:00:00,1996-06-17 17:00:00
mature,1996-06-17 18:00:00,1996-06-18 00:00:00
decay 2,1996-06-18 01:00:00,1996-06-19 00:00:00
