,start,end
intensification,2013-08-23 01:00:00,2013-08-24 17:00:00
mature,2013-08-24 18:00:00,2013-08-25 02:00:00
decay,2013-08-25 03:00:00,2013-08-26 01:00:00
intensification 2,2013-08-26 02:00:00,2013-08-29 06:00:00
mature 2,2013-08-29 07:00:00,2013-08-29 21:00:00
decay 2,2013-08-29 22:00:00,2013-08-30 22:00:00
