,start,end
incipient,1993-05-04 13:00:00,1993-05-04 15:00:00
intensification,1993-05-04 16:00:00,1993-05-05 02:00:00
mature,1993-05-05 03:00:00,1993-05-05 08:00:00
decay,1993-05-05 09:00:00,1993-05-06 09:00:00
