,start,end
incipient,1993-07-04 19:00:00,1993-07-05 05:00:00
intensification,1993-07-05 06:00:00,1993-07-06 04:00:00
mature,1993-07-06 05:00:00,1993-07-06 10:00:00
decay,1993-07-06 11:00:00,1993-07-07 07:00:00
