,start,end
incipient,2000-03-20 22:00:00,2000-03-21 00:00:00
intensification,2000-03-21 01:00:00,2000-03-22 03:00:00
mature,2000-03-22 04:00:00,2000-03-22 06:00:00
decay,2000-03-22 07:00:00,2000-03-22 14:00:00
