,start,end
incipient,1980-11-16 10:00:00,1980-11-16 13:00:00
intensification,1980-11-16 14:00:00,1980-11-16 21:00:00
mature,1980-11-16 22:00:00,1980-11-17 01:00:00
decay,1980-11-17 02:00:00,1980-11-17 19:00:00
residual,1980-11-17 20:00:00,1980-11-17 20:00:00
