,start,end
incipient,2001-01-13 10:00:00,2001-01-13 13:00:00
intensification,2001-01-13 14:00:00,2001-01-13 23:00:00
mature,2001-01-14 00:00:00,2001-01-14 04:00:00
decay,2001-01-14 05:00:00,2001-01-14 18:00:00
