,start,end
incipient,1984-12-30 14:00:00,1984-12-30 15:00:00
intensification,1984-12-30 16:00:00,1984-12-31 03:00:00
mature,1984-12-31 04:00:00,1984-12-31 09:00:00
decay,1984-12-31 10:00:00,1985-01-01 13:00:00
