,start,end
intensification,2003-03-29 22:00:00,2003-03-30 15:00:00
mature,2003-03-30 16:00:00,2003-03-30 18:00:00
decay,2003-03-30 19:00:00,2003-03-31 00:00:00
intensification 2,2003-03-31 01:00:00,2003-03-31 18:00:00
mature 2,2003-03-31 19:00:00,2003-03-31 22:00:00
decay 2,2003-03-31 23:00:00,2003-04-01 06:00:00
