,start,end
incipient,1992-03-03 21:00:00,1992-03-04 01:00:00
intensification,1992-03-04 02:00:00,1992-03-04 16:00:00
mature,1992-03-04 17:00:00,1992-03-04 21:00:00
decay,1992-03-04 22:00:00,1992-03-05 17:00:00
