,start,end
decay,2020-08-04 18:00:00,2020-08-05 11:00:00
intensification,2020-08-05 12:00:00,2020-08-06 04:00:00
mature,2020-08-06 05:00:00,2020-08-06 12:00:00
decay 2,2020-08-06 13:00:00,2020-08-08 05:00:00
