,start,end
incipient,1990-02-12 11:00:00,1990-02-12 17:00:00
intensification,1990-02-12 18:00:00,1990-02-13 21:00:00
mature,1990-02-13 22:00:00,1990-02-14 09:00:00
decay,1990-02-14 10:00:00,1990-02-16 10:00:00
