,start,end
incipient,1992-07-11 09:00:00,1992-07-11 14:00:00
intensification,1992-07-11 15:00:00,1992-07-12 11:00:00
mature,1992-07-12 12:00:00,1992-07-12 22:00:00
decay,1992-07-12 23:00:00,1992-07-15 02:00:00
