,start,end
incipient,2014-12-14 17:00:00,2014-12-14 17:00:00
intensification,2014-12-14 18:00:00,2014-12-15 06:00:00
mature,2014-12-15 07:00:00,2014-12-15 12:00:00
decay,2014-12-15 13:00:00,2014-12-16 12:00:00
