,start,end
incipient,2015-08-18 18:00:00,2015-08-19 02:00:00
decay,2015-08-19 03:00:00,2015-08-20 19:00:00
intensification,2015-08-20 20:00:00,2015-08-23 15:00:00
mature,2015-08-23 16:00:00,2015-08-24 17:00:00
decay 2,2015-08-24 18:00:00,2015-08-29 09:00:00
