,start,end
incipient,2016-12-26 12:00:00,2016-12-26 12:00:00
intensification,2016-12-26 13:00:00,2016-12-26 23:00:00
mature,2016-12-27 00:00:00,2016-12-27 02:00:00
decay,2016-12-27 03:00:00,2016-12-27 13:00:00
intensification 2,2016-12-27 14:00:00,2016-12-27 22:00:00
mature 2,2016-12-27 23:00:00,2016-12-28 01:00:00
decay 2,2016-12-28 02:00:00,2016-12-28 11:00:00
