,start,end
decay,1989-05-15 09:00:00,1989-05-15 14:00:00
intensification,1989-05-15 15:00:00,1989-05-16 02:00:00
mature,1989-05-16 03:00:00,1989-05-16 04:00:00
decay 2,1989-05-16 05:00:00,1989-05-16 10:00:00
