,start,end
incipient,1982-10-20 02:00:00,1982-10-20 04:00:00
decay,1982-10-20 05:00:00,1982-10-20 12:00:00
intensification,1982-10-20 13:00:00,1982-10-20 19:00:00
mature,1982-10-20 20:00:00,1982-10-20 22:00:00
decay 2,1982-10-20 23:00:00,1982-10-21 05:00:00
