,start,end
incipient,2009-10-30 18:00:00,2009-10-31 05:00:00
decay,2009-10-31 06:00:00,2009-11-01 10:00:00
intensification,2009-11-01 11:00:00,2009-11-02 01:00:00
mature,2009-11-02 02:00:00,2009-11-02 05:00:00
decay 2,2009-11-02 06:00:00,2009-11-02 19:00:00
