,start,end
incipient,2000-12-15 16:00:00,2000-12-15 18:00:00
intensification,2000-12-15 19:00:00,2000-12-16 02:00:00
mature,2000-12-16 03:00:00,2000-12-16 05:00:00
decay,2000-12-16 06:00:00,2000-12-16 14:00:00
residual,2000-12-16 15:00:00,2000-12-16 21:00:00
