,start,end
incipient,1982-11-29 11:00:00,1982-11-29 13:00:00
intensification,1982-11-29 14:00:00,1982-11-29 21:00:00
mature,1982-11-29 22:00:00,1982-11-30 01:00:00
decay,1982-11-30 02:00:00,1982-11-30 18:00:00
