,start,end
incipient,1998-02-21 21:00:00,1998-02-22 02:00:00
intensification,1998-02-22 03:00:00,1998-02-24 18:00:00
mature,1998-02-24 19:00:00,1998-02-25 04:00:00
decay,1998-02-25 05:00:00,1998-02-25 11:00:00
