,start,end
intensification,1980-12-04 19:00:00,1980-12-05 05:00:00
mature,1980-12-05 06:00:00,1980-12-05 08:00:00
decay,1980-12-05 09:00:00,1980-12-05 16:00:00
intensification 2,1980-12-05 17:00:00,1980-12-05 23:00:00
mature 2,1980-12-06 00:00:00,1980-12-06 02:00:00
decay 2,1980-12-06 03:00:00,1980-12-06 16:00:00
residual,1980-12-06 17:00:00,1980-12-07 03:00:00
