,start,end
incipient,2016-01-20 00:00:00,2016-01-20 08:00:00
intensification,2016-01-20 09:00:00,2016-01-21 17:00:00
mature,2016-01-21 18:00:00,2016-01-22 07:00:00
decay,2016-01-22 08:00:00,2016-01-24 18:00:00
