,start,end
incipient,2011-11-08 05:00:00,2011-11-08 13:00:00
intensification,2011-11-08 14:00:00,2011-11-09 18:00:00
mature,2011-11-09 19:00:00,2011-11-10 01:00:00
decay,2011-11-10 02:00:00,2011-11-10 15:00:00
