,start,end
incipient,1994-07-14 06:00:00,1994-07-14 10:00:00
intensification,1994-07-14 11:00:00,1994-07-15 03:00:00
mature,1994-07-15 04:00:00,1994-07-15 09:00:00
decay,1994-07-15 10:00:00,1994-07-16 04:00:00
residual,1994-07-16 05:00:00,1994-07-16 11:00:00
